,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
30641,ENSMUSG00000084760.2,Gm15472,847,True,False,False,False,44.12,1305,0.003950142086441315,877,0.004835688862609995,201,0.0009865658256122867,719,0.002774696459398499
30642,ENSMUSG00000084786.10,Ubl5,7185,False,False,False,False,50.18,11253,0.061046769730741746,3833,0.0250805147124971,4881,0.034347452867051466,5655,0.030315601649228415
30645,ENSMUSG00000084821.2,Gm15880,2884,True,False,False,False,47.31,4,9.687656864356384e-06,5,2.464673222533127e-05,4,1.8702669679853778e-05,4,1.4210993390005117e-05
30646,ENSMUSG00000084846.2,A730011C13Rik,3478,True,False,False,False,45.73,43,0.00010414231129183113,93,0.00047814660517142663,239,0.0011735925224108244,208,0.0007851573847977827
30647,ENSMUSG00000084862.2,Gm16278,2071,True,False,False,False,51.71,1,2.421914216089096e-06,4,1.9717385780265017e-05,16,7.481067871941511e-05,14,4.973847686501791e-05
30648,ENSMUSG00000084869.2,Gm13063,669,True,False,False,False,70.15,63,0.00015500250982970214,12,5.9152157340795055e-05,5,2.3378337099817223e-05,7,2.4869238432508954e-05
30649,ENSMUSG00000084880.2,Tomm6os,2944,True,False,False,False,57.57,20,4.843828432178192e-05,2,9.858692890132509e-06,10,4.6756674199634445e-05,10,3.552748347501279e-05
30650,ENSMUSG00000084883.3,Ccdc85c,5223,False,True,False,False,55.76,215,0.0005449306986200466,245,0.0012964181150524248,401,0.002001185655744354,423,0.0015809730146380695
30651,ENSMUSG00000084884.2,Gm12289,2235,True,False,False,False,38.7,1,2.421914216089096e-06,3,1.4788039335198764e-05,5,2.3378337099817223e-05,8,2.8421986780010234e-05
30652,ENSMUSG00000084892.2,Gm14471,2358,True,False,False,False,45.56,2,4.843828432178192e-06,1,4.929346445066254e-06,11,5.143234161959789e-05,8,2.8421986780010234e-05
30653,ENSMUSG00000084899.2,Gm15344,421,True,False,False,False,40.63,5,1.210957108044548e-05,43,0.00021689124358291516,29,0.0001355943551789399,41,0.00014566268224755247
30654,ENSMUSG00000084904.2,Gm14827,3089,True,False,False,False,44.46,12,2.9062970593069153e-05,14,7.394019667599381e-05,23,0.00010754035065915922,23,8.52659603400307e-05
30655,ENSMUSG00000084911.2,Gm16185,3207,True,False,False,False,33.64,11,2.6641056376980054e-05,74,0.0003746303298250353,27,0.00013091868775897645,68,0.00024869238432508956
30656,ENSMUSG00000084917.4,Gm17477,2581,True,False,False,False,38.84,31,7.507934069876197e-05,46,0.00023660862936318022,11,5.143234161959789e-05,38,0.00013855718555254987
30657,ENSMUSG00000084941.2,Gm11944,873,True,False,False,False,45.45,76,0.00019133122307103857,102,0.0005077226838418242,237,0.001154889852730971,202,0.0007389716562802661
30658,ENSMUSG00000084957.4,Bbip1,8556,False,True,False,False,40.18,3795,0.012320277617245232,1032,0.0058560635767387105,494,0.00252486040678026,1013,0.004099871593016477
30660,ENSMUSG00000084964.3,Gm15503,2475,False,False,False,False,45.85,344,0.0009445465442747473,348,0.001897798381350508,113,0.0005938097623353574,297,0.001158195961285417
30662,ENSMUSG00000084985.2,Gm16135,568,True,False,False,False,45.55,3,7.265742648267288e-06,16,7.886954312106007e-05,50,0.00023378337099817223,47,0.00016697917233256013
30663,ENSMUSG00000084997.8,Gm15471,1703,False,False,False,False,42.89,33,8.476699756311835e-05,17,8.379888956612631e-05,22,0.00010754035065915922,26,9.947695373003582e-05
30665,ENSMUSG00000085001.2,Rapgef4os2,2116,True,False,False,False,46.75,1,2.421914216089096e-06,1,4.929346445066254e-06,3,1.4027002259890335e-05,2,7.1054966950025584e-06
30666,ENSMUSG00000085007.4,Smim43,7708,False,True,False,False,43.94,2,4.843828432178192e-06,5,2.464673222533127e-05,2,9.351334839926889e-06,3,1.0658245042503838e-05
30669,ENSMUSG00000085023.2,Gm12744,519,True,False,False,False,55.07,1,2.421914216089096e-06,6,2.9576078670397527e-05,9,4.2081006779671e-05,8,2.8421986780010234e-05
30670,ENSMUSG00000085030.2,2810455O05Rik,1691,True,False,False,False,45.19,62,0.00015984633826188034,110,0.0005668748411826192,157,0.0007574581220340781,189,0.0006856804310677469
30671,ENSMUSG00000085072.2,Ict1os,1052,True,False,False,False,49.16,34,8.961082599529654e-05,9,4.4364118005596286e-05,11,5.143234161959789e-05,14,4.973847686501791e-05
30672,ENSMUSG00000085089.2,Arhgap15os,1761,True,False,False,False,36.03,1,2.421914216089096e-06,4,1.9717385780265017e-05,10,4.6756674199634445e-05,10,3.552748347501279e-05
30673,ENSMUSG00000085093.2,Gm12737,725,True,False,False,False,37.83,6,1.9375313728712768e-05,80,0.0003992770620503666,84,0.0004067830655368197,108,0.0003872495698776395
30674,ENSMUSG00000085109.2,Gm15356,2741,True,False,False,False,38.57,1,2.421914216089096e-06,2,9.858692890132509e-06,2,9.351334839926889e-06,1,3.5527483475012792e-06
30675,ENSMUSG00000085110.2,Gm13920,1663,True,False,False,False,48.41,44,0.0001114080539400984,95,0.00047814660517142663,90,0.0004441884048965272,126,0.00046541003352266753
30676,ENSMUSG00000085111.4,Ascl4,2499,False,True,False,False,45.39,4,9.687656864356384e-06,1,4.929346445066254e-06,1,4.6756674199634445e-06,2,7.1054966950025584e-06
30678,ENSMUSG00000085133.3,B930095G15Rik,4715,True,False,False,False,47.27,11,2.9062970593069153e-05,10,5.422281089572879e-05,16,7.481067871941511e-05,19,7.460771529752686e-05
30679,ENSMUSG00000085148.2,Mir22hg,2201,True,False,False,False,51.17,169,0.0004407883873282154,291,0.0015231680515254726,88,0.00042081006779671,251,0.000941478312087839
30680,ENSMUSG00000085169.3,Gm10785,2183,True,False,False,False,44.53,34,8.476699756311835e-05,34,0.00016759777913225263,37,0.00018702669679853778,46,0.00016697917233256013
30681,ENSMUSG00000085184.11,4933439K11Rik,4848,True,False,False,False,50.6,6,1.4531485296534577e-05,2,9.858692890132509e-06,4,1.8702669679853778e-05,4,1.4210993390005117e-05
30682,ENSMUSG00000085194.2,Platr32,394,True,False,False,False,48.87,6,1.4531485296534577e-05,7,3.9434771560530034e-05,1,4.6756674199634445e-06,3,1.4210993390005117e-05
30683,ENSMUSG00000085205.2,Gm13185,944,True,False,False,False,49.09,1,2.421914216089096e-06,2,9.858692890132509e-06,6,2.805400451978067e-05,5,1.7763741737506396e-05
30684,ENSMUSG00000085211.3,B430219N15Rik,1940,True,False,False,False,58.31,32,7.750125491485107e-05,17,8.872823601119257e-05,7,3.272967193974411e-05,13,4.618572851751663e-05
30685,ENSMUSG00000085229.2,Gm11672,645,True,False,False,False,38.78,1,2.421914216089096e-06,8,3.9434771560530034e-05,3,1.4027002259890335e-05,6,2.1316490085007675e-05
30686,ENSMUSG00000085234.2,Gm15614,1537,True,False,False,False,40.12,16,3.8750627457425535e-05,6,3.4505425115463776e-05,1,4.6756674199634445e-06,6,2.1316490085007675e-05
30687,ENSMUSG00000085237.3,Gm15406,1125,True,False,False,False,47.24,10,2.421914216089096e-05,55,0.000271114054478644,6,2.805400451978067e-05,40,0.00014210993390005117
30688,ENSMUSG00000085241.8,Snhg3,1834,True,False,False,False,46.03,1511,0.004846250346394281,92,0.0004929346445066255,101,0.00048159374425623476,109,0.0004263298017001535
30689,ENSMUSG00000085242.2,Gm11537,791,True,False,False,False,52.93,4,9.687656864356384e-06,3,1.4788039335198764e-05,29,0.00014494569001886678,23,8.52659603400307e-05
30690,ENSMUSG00000085245.2,Gm11713,523,True,False,False,False,46.04,80,0.00019375313728712767,5,2.9576078670397527e-05,2,9.351334839926889e-06,3,1.0658245042503838e-05
30691,ENSMUSG00000085246.3,Gm15893,5103,True,False,False,False,49.38,9,2.421914216089096e-05,20,9.858692890132508e-05,32,0.00014962135743883023,37,0.00013145168885754732
30692,ENSMUSG00000085274.2,BC046401,847,True,False,False,False,54.55,3,7.265742648267288e-06,4,1.9717385780265017e-05,7,3.272967193974411e-05,5,1.7763741737506396e-05
30693,ENSMUSG00000085279.2,Gm15965,1428,True,False,False,False,42.99,7,1.6953399512623672e-05,2,9.858692890132509e-06,4,1.8702669679853778e-05,5,1.7763741737506396e-05
30694,ENSMUSG00000085302.4,Trav8-2,337,False,False,False,False,48.49,15,5.086019853787101e-05,10,4.929346445066254e-05,149,0.0007434311197741878,112,0.00041211880831014836
30695,ENSMUSG00000085311.2,Gm15445,603,True,False,False,False,40.4,3,7.265742648267288e-06,41,0.00022182059002798143,10,4.6756674199634445e-05,34,0.00012789894051004605
30696,ENSMUSG00000085326.2,Gm15642,311,True,False,False,False,50.82,1,2.421914216089096e-06,2,9.858692890132509e-06,2,9.351334839926889e-06,1,3.5527483475012792e-06
30697,ENSMUSG00000085329.2,2810404F17Rik,1704,True,False,False,False,45.7,8,1.9375313728712768e-05,15,7.886954312106007e-05,4,1.8702669679853778e-05,14,5.329122521251919e-05
30698,ENSMUSG00000085334.8,Gm12940,3081,True,False,False,False,41.47,360,0.0008961082599529655,648,0.003420966432875981,738,0.003791966277590354,904,0.0035705120892387853
30699,ENSMUSG00000085335.2,Gm13684,2264,True,False,False,False,42.99,5,1.210957108044548e-05,3,1.4788039335198764e-05,14,7.013501129945167e-05,13,4.973847686501791e-05
30700,ENSMUSG00000085363.2,Gm15478,2172,True,False,False,False,45.16,4,9.687656864356384e-06,2,9.858692890132509e-06,8,3.7405339359707556e-05,9,3.197473512751151e-05
30701,ENSMUSG00000085376.2,Gm14508,901,True,False,False,False,49.79,25,6.296976961831649e-05,2,9.858692890132509e-06,6,2.805400451978067e-05,6,2.1316490085007675e-05
30702,ENSMUSG00000085398.2,4931406G06Rik,1252,True,False,False,False,44.69,2,4.843828432178192e-06,2,9.858692890132509e-06,7,3.7405339359707556e-05,6,2.1316490085007675e-05
30703,ENSMUSG00000085415.2,Selenok-ps1,785,True,False,False,False,42.68,3,7.265742648267288e-06,6,3.4505425115463776e-05,1,4.6756674199634445e-06,7,2.8421986780010234e-05
30704,ENSMUSG00000085423.2,Gm54621,514,True,False,False,False,43.81,3,7.265742648267288e-06,2,9.858692890132509e-06,2,9.351334839926889e-06,3,1.0658245042503838e-05
30705,ENSMUSG00000085478.2,Gm11851,692,True,False,False,False,47.87,2,4.843828432178192e-06,23,0.00011337496823652385,16,7.481067871941511e-05,17,6.039672190752174e-05
30706,ENSMUSG00000085499.2,Gm15713,1546,True,False,False,False,38.35,1,2.421914216089096e-06,3,1.9717385780265017e-05,4,1.8702669679853778e-05,4,1.4210993390005117e-05
30707,ENSMUSG00000085511.2,Gm11738,2158,True,False,False,False,53.99,4,9.687656864356384e-06,10,5.422281089572879e-05,24,0.00011221601807912268,22,8.171321199252943e-05
30708,ENSMUSG00000085538.2,Gm11455,733,True,False,False,False,44.37,5,1.210957108044548e-05,31,0.00015773908624212014,42,0.00020572936647839156,49,0.00018119016572256525
30709,ENSMUSG00000085541.2,Gm16010,5173,True,False,False,False,51.91,1,2.421914216089096e-06,1,4.929346445066254e-06,1,4.6756674199634445e-06,1,3.5527483475012792e-06
30710,ENSMUSG00000085543.2,Gm13568,446,True,False,False,False,45.61,37,8.961082599529654e-05,39,0.00019224451135758388,37,0.0001776753619586109,37,0.00013500443720504862
30711,ENSMUSG00000085566.2,A730017L22Rik,6486,True,False,False,False,43.31,151,0.0003996158456547008,302,0.0015872495553113338,287,0.0014541325676086312,383,0.0014424158290855193
30712,ENSMUSG00000085589.8,A430078I02Rik,4446,True,False,False,False,48.95,8,2.1797227944801863e-05,8,3.9434771560530034e-05,8,3.7405339359707556e-05,10,3.908023182251407e-05
30713,ENSMUSG00000085601.8,Meiosin,5506,False,True,False,False,47.57,1,2.421914216089096e-06,6,2.9576078670397527e-05,8,4.6756674199634445e-05,6,2.1316490085007675e-05
30715,ENSMUSG00000085673.2,Gm16122,1158,True,False,False,False,50.79,4,9.687656864356384e-06,1,4.929346445066254e-06,12,5.610800903956134e-05,9,3.197473512751151e-05
30716,ENSMUSG00000085681.2,Gm13982,755,True,False,False,False,41.29,9,2.1797227944801863e-05,6,2.9576078670397527e-05,5,2.3378337099817223e-05,7,2.4869238432508954e-05
30717,ENSMUSG00000085687.2,Gm16153,4118,True,False,False,False,44.06,21,5.086019853787101e-05,28,0.0001380217004618551,55,0.0002571617080979894,53,0.00019540115911257036
30718,ENSMUSG00000085689.2,Gm16838,816,True,False,False,False,41.28,8,2.1797227944801863e-05,2,9.858692890132509e-06,1,4.6756674199634445e-06,1,3.5527483475012792e-06
30719,ENSMUSG00000085696.9,Hoxaas3,3535,True,False,False,False,49.13,100,0.00025430099268935503,16,7.886954312106007e-05,8,3.7405339359707556e-05,16,5.684397356002047e-05
30720,ENSMUSG00000085714.2,Gm13008,507,True,False,False,False,47.07,8,2.1797227944801863e-05,6,2.9576078670397527e-05,4,1.8702669679853778e-05,9,3.197473512751151e-05
30721,ENSMUSG00000085731.2,Gm16229,1232,True,False,False,False,56.14,1,2.421914216089096e-06,2,9.858692890132509e-06,8,4.2081006779671e-05,4,1.7763741737506396e-05
30722,ENSMUSG00000085765.2,Gm12333,2669,True,False,False,False,41.87,5,1.210957108044548e-05,6,2.9576078670397527e-05,16,7.481067871941511e-05,15,5.329122521251919e-05
30723,ENSMUSG00000085771.2,C230066G23Rik,650,True,False,False,False,45.91,61,0.00015258059561361304,139,0.0006950378487543418,93,0.00045353973973645415,158,0.0005826507289902099
30724,ENSMUSG00000085782.3,Gm15624,5520,True,False,False,False,47.169999999999995,1,2.421914216089096e-06,1,4.929346445066254e-06,8,3.7405339359707556e-05,5,1.7763741737506396e-05
30725,ENSMUSG00000085788.2,4930470G03Rik,2447,True,False,False,False,42.95,38,0.00010414231129183113,76,0.0003746303298250353,9,4.2081006779671e-05,46,0.00016342642398505886
30726,ENSMUSG00000085793.4,Lin52,3637,False,True,False,False,42.08,107,0.00027125439220197875,244,0.001242195304156696,495,0.0025575900787200043,509,0.0019788808295582126
30729,ENSMUSG00000085795.9,Zfp703,4341,False,False,False,False,60.84,462,0.0012327543359893498,246,0.001242195304156696,273,0.0013699705540492894,335,0.0012683311600579566
30731,ENSMUSG00000085803.2,Gm12056,1257,True,False,False,False,45.13,1,2.421914216089096e-06,1,4.929346445066254e-06,1,4.6756674199634445e-06,2,7.1054966950025584e-06
30732,ENSMUSG00000085811.2,Cep112it,4813,True,False,False,False,44.16,6,1.4531485296534577e-05,124,0.0006358856914135468,86,0.0004021073981168563,122,0.00044764629178516114
30733,ENSMUSG00000085819.8,Ube4bos1,3187,True,False,False,False,46.82,27,6.539168383440559e-05,6,2.9576078670397527e-05,22,0.00010286468323919578,17,6.039672190752174e-05
30734,ENSMUSG00000085828.2,Gm15612,3118,True,False,False,False,55.33,1,2.421914216089096e-06,2,9.858692890132509e-06,7,3.272967193974411e-05,6,2.1316490085007675e-05
30735,ENSMUSG00000085840.2,Gm11261,1855,True,False,False,False,48.01,1,2.421914216089096e-06,22,0.00011337496823652385,14,6.545934387948822e-05,21,7.460771529752686e-05
30736,ENSMUSG00000085847.2,Gm14540,3261,True,False,False,False,43.01,25,6.05478554022274e-05,9,4.929346445066254e-05,15,7.013501129945167e-05,15,5.684397356002047e-05
30737,ENSMUSG00000085857.2,Gm15392,778,True,False,False,False,48.77,1,2.421914216089096e-06,2,9.858692890132509e-06,5,2.3378337099817223e-05,3,1.0658245042503838e-05
30738,ENSMUSG00000085868.2,Gm13632,384,True,False,False,False,44.7,12,2.9062970593069153e-05,2,9.858692890132509e-06,48,0.00022443203615824537,28,9.947695373003582e-05
30739,ENSMUSG00000085873.3,Ttc39aos1,3523,True,False,False,False,46.79999999999999,2,4.843828432178192e-06,1,4.929346445066254e-06,2,9.351334839926889e-06,1,3.5527483475012792e-06
30740,ENSMUSG00000085884.2,Gm15342,2100,True,False,False,False,44.08,20,5.086019853787101e-05,4,1.9717385780265017e-05,21,9.818901581923235e-05,12,4.263298017001535e-05
30741,ENSMUSG00000085886.2,D030047H15Rik,2536,True,False,False,False,50.32,5,1.210957108044548e-05,12,5.9152157340795055e-05,13,6.0783676459524786e-05,16,5.684397356002047e-05
30742,ENSMUSG00000085918.2,Gm13032,2001,True,False,False,False,55.04,5,1.210957108044548e-05,3,1.4788039335198764e-05,1,4.6756674199634445e-06,1,3.5527483475012792e-06
30743,ENSMUSG00000085941.2,Gm11201,701,True,False,False,False,52.74,10,2.421914216089096e-05,1,4.929346445066254e-06,8,3.7405339359707556e-05,6,2.1316490085007675e-05
30744,ENSMUSG00000085958.2,A930019D19Rik,958,True,False,False,False,43.59,2,4.843828432178192e-06,1,4.929346445066254e-06,2,9.351334839926889e-06,1,3.5527483475012792e-06
30745,ENSMUSG00000086001.2,Gm13448,1847,True,False,False,False,57.19,9,2.1797227944801863e-05,8,3.9434771560530034e-05,5,2.3378337099817223e-05,11,3.908023182251407e-05
30746,ENSMUSG00000086012.3,Gm15902,3946,True,False,False,False,38.35,4,1.6953399512623672e-05,5,2.9576078670397527e-05,2,9.351334839926889e-06,5,2.1316490085007675e-05
30747,ENSMUSG00000086018.8,Gm13179,1184,True,False,False,False,45.49,4,9.687656864356384e-06,6,2.9576078670397527e-05,2,9.351334839926889e-06,6,2.1316490085007675e-05
30748,ENSMUSG00000086049.2,Gm12735,651,True,False,False,False,43.98,1,2.421914216089096e-06,9,4.929346445066254e-05,32,0.00015429702485879367,24,9.237145703503326e-05
30749,ENSMUSG00000086050.2,Gm16045,2969,True,False,False,False,50.11,3,7.265742648267288e-06,3,1.4788039335198764e-05,5,2.3378337099817223e-05,5,1.7763741737506396e-05
30750,ENSMUSG00000086083.2,Gm15829,869,True,False,False,False,54.56,11,2.6641056376980054e-05,10,4.929346445066254e-05,4,1.8702669679853778e-05,7,2.4869238432508954e-05
30751,ENSMUSG00000086130.2,Gm16211,1620,True,False,False,False,43.69,3,7.265742648267288e-06,3,1.4788039335198764e-05,20,9.351334839926889e-05,11,3.908023182251407e-05
30752,ENSMUSG00000086147.3,Zfp989,2604,False,True,False,False,37.63,2,4.843828432178192e-06,10,4.929346445066254e-05,8,3.7405339359707556e-05,12,4.263298017001535e-05
30754,ENSMUSG00000086172.2,2700068H02Rik,1872,True,False,False,False,45.9,3,7.265742648267288e-06,1,4.929346445066254e-06,6,2.805400451978067e-05,3,1.0658245042503838e-05
30755,ENSMUSG00000086196.8,Gm13571,3102,True,False,False,False,42.02,2,4.843828432178192e-06,2,9.858692890132509e-06,3,1.4027002259890335e-05,2,7.1054966950025584e-06
30756,ENSMUSG00000086206.2,Gm13783,732,True,False,False,False,45.09,13,3.6328713241336436e-05,27,0.00014295104690692135,7,3.272967193974411e-05,25,9.237145703503326e-05
30757,ENSMUSG00000086220.2,Gm16599,1182,True,False,False,False,46.05,3,7.265742648267288e-06,7,3.4505425115463776e-05,14,7.013501129945167e-05,13,4.973847686501791e-05
30758,ENSMUSG00000086228.4,Ubap1l,3025,False,False,False,False,47.78,10,2.421914216089096e-05,17,8.379888956612631e-05,15,7.013501129945167e-05,17,6.039672190752174e-05
30760,ENSMUSG00000086231.2,Rapgef4os3,3485,True,False,False,False,47.42,2,4.843828432178192e-06,1,4.929346445066254e-06,8,3.7405339359707556e-05,6,2.1316490085007675e-05
30761,ENSMUSG00000086245.2,Gm16170,3754,True,False,False,False,47.06,3,7.265742648267288e-06,3,1.4788039335198764e-05,2,9.351334839926889e-06,5,1.7763741737506396e-05
30762,ENSMUSG00000086255.2,Gm11534,674,True,False,False,False,48.58,1,2.421914216089096e-06,1,4.929346445066254e-06,10,4.6756674199634445e-05,8,2.8421986780010234e-05
