,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content,10x_H1_n_cells,10x_H1_percent_counts,polyT_H1_n_cells,polyT_H1_percent_counts,randO_H1_n_cells,randO_H1_percent_counts,parse_H1_n_cells,parse_H1_percent_counts
39497,ENSG00000263609.3,LINC02002,6534,True,False,False,False,36.14,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
39502,ENSG00000263627.2,PPP4R1-AS1,2979,True,False,False,False,51.71,8.0,2.5295742805535025e-05,13.0,4.129402130706609e-05,10.0,3.986326263105347e-05,17.0,4.501894741569792e-05
39508,ENSG00000263639.7,MSMB,1439,False,True,False,False,45.56,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
39516,ENSG00000263667.5,LINC03066,4138,True,False,False,False,47.91,6.0,1.897180710415127e-05,2.0,5.899145901009441e-06,4.0,1.5945305052421387e-05,4.0,1.059269350957598e-05
39525,ENSG00000263690.2,MIR548D2,97,False,False,False,False,36.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
39530,ENSG00000263711.7,LINC02864,32041,True,False,False,False,35.55,0.0,0.0,4.0,1.1798291802018883e-05,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
39532,ENSG00000263715.7,LINC02210-CRHR1,2912,False,True,False,False,49.67,4.0,1.2647871402767513e-05,7.0,2.0647010653533046e-05,8.0,4.384958889415881e-05,10.0,2.648173377393995e-05
39534,ENSG00000263718.4,SEPTIN9-DT,6284,True,False,False,False,51.2,4.0,1.2647871402767513e-05,3.0,8.848718851514161e-06,4.0,1.9931631315526734e-05,6.0,1.588904026436397e-05
39536,ENSG00000263724.2,DLGAP1-AS3,7851,True,False,False,False,43.04,0.0,0.0,2.0,5.899145901009441e-06,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
39542,ENSG00000263740.2,RN7SL4P,295,False,False,False,False,58.64,0.0,0.0,0.0,0.0,38.0,0.00015148039799800319,18.0,4.766712079309191e-05
39551,ENSG00000263753.11,LINC00667,113487,True,False,False,False,38.71,335.0,0.0011319844905476923,496.0,0.00158687024737154,340.0,0.0014510227597703462,528.0,0.0015412369056433052
39557,ENSG00000263766.7,KPNB1-DT,9233,True,False,False,False,41.34,180.0,0.0006165837308849163,380.0,0.001244719785112992,155.0,0.0006537575071492768,361.0,0.001085751084731538
39561,ENSG00000263787.1,SKAP1-AS1,687,True,False,False,False,41.35,0.0,0.0,211.0,0.0006371077573090197,92.0,0.0003667420162056919,195.0,0.000526986502101405
39569,ENSG00000263815.2,RN7SL426P,295,False,False,False,False,55.93,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
39573,ENSG00000263829.1,SINHCAFP1,658,False,False,False,False,45.44,0.0,0.0,4.0,1.1798291802018883e-05,3.0,1.195897878931604e-05,3.0,7.944520132181985e-06
39579,ENSG00000263843.1,MIF4GD-DT,3073,True,False,False,False,60.78,42.0,0.00013912658543044264,42.0,0.000126831636871703,32.0,0.0001275624404193711,47.0,0.00012711232211491176
39585,ENSG00000263862.2,LINC01543,3040,True,False,False,False,44.77,3.0,9.485903552075634e-06,9.0,2.9495729505047205e-05,12.0,5.182224142036951e-05,14.0,3.9722600660909924e-05
39591,ENSG00000263874.3,LASP1NB,3243,False,True,False,False,39.78,59.0,0.00019920397459358832,69.0,0.00023301626308987295,24.0,9.567183031452831e-05,61.0,0.00017742761628539768
39593,ENSG00000263878.3,DLGAP1-AS4,11427,True,False,False,False,40.07,0.0,0.0,1.0,2.9495729505047207e-06,3.0,1.195897878931604e-05,4.0,1.059269350957598e-05
39598,ENSG00000263884.3,THOC1-DT,8139,True,False,False,False,41.57,72.0,0.00023714758880189087,77.0,0.0002566128466939107,65.0,0.00026708385962805823,84.0,0.00024363195072024755
39600,ENSG00000263887.7,USP32P4,1500,False,False,False,False,36.81,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
39606,ENSG00000263905.2,RN7SL555P,339,False,False,False,False,59.88,19.0,6.007738916314568e-05,6.0,2.0647010653533046e-05,1.0,3.986326263105347e-06,4.0,1.059269350957598e-05
39623,ENSG00000263955.2,RN7SL850P,291,False,False,False,False,53.95,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
39625,ENSG00000263958.5,NETO1-DT,7144,True,False,False,False,43.87,2.0,6.323935701383756e-06,5.0,2.0647010653533046e-05,1.0,3.986326263105347e-06,4.0,1.059269350957598e-05
39648,ENSG00000264006.9,AKR1C8,3117,False,True,False,False,38.4,17.0,6.323935701383756e-05,76.0,0.000274310284396939,45.0,0.00019931631315526734,80.0,0.0002595209909846115
39652,ENSG00000264017.2,RN7SL336P,297,False,False,False,False,54.88,126.0,0.00041737975629132796,175.0,0.0005397718499423639,7.0,2.790428384173743e-05,125.0,0.0003336698455516434
39658,ENSG00000264031.1,ABHD15-AS1,187,True,False,False,False,48.97,8.0,2.5295742805535025e-05,380.0,0.0011650813154493646,302.0,0.001311501340561659,407.0,0.0011281218587698419
39663,ENSG00000264047.2,RN7SL455P,282,False,False,False,False,57.45,0.0,0.0,3.0,8.848718851514161e-06,0.0,0.0,1.0,2.648173377393995e-06
39683,ENSG00000264107.2,MIR4733HG,8885,True,False,False,False,45.04999999999999,3.0,9.485903552075634e-06,10.0,2.9495729505047205e-05,13.0,5.182224142036951e-05,10.0,2.648173377393995e-05
39705,ENSG00000264186.1,SNRPCP4,427,False,False,False,False,51.76,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
39721,ENSG00000264235.7,MYL12-AS1,3901,True,False,False,False,42.34,183.0,0.0006007738916314569,98.0,0.0003038060139019862,78.0,0.00031890610104842775,116.0,0.00031513263190988545
39723,ENSG00000264247.3,ZNF407-AS1,18106,True,False,False,False,42.88,611.0,0.0021406522349184014,419.0,0.0013745009949351998,115.0,0.00047437282530953624,371.0,0.00106721387108978
39730,ENSG00000264265.2,LINC01925,2227,True,False,False,False,46.23,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
39733,ENSG00000264269.2,DYM-AS1,3527,True,False,False,False,46.96,43.0,0.00016126036038528578,26.0,7.668889671312274e-05,30.0,0.00013553509294558178,29.0,8.209337469921384e-05
39734,ENSG00000264270.1,SAP30BP-AS1,868,True,False,False,False,47.02,0.0,0.0,4.0,1.1798291802018883e-05,8.0,3.1890610104842774e-05,5.0,1.3240866886969976e-05
39737,ENSG00000264275.1,RN7SL753P,290,False,False,False,False,50.34,6.0,1.897180710415127e-05,8.0,2.3596583604037766e-05,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
39738,ENSG00000264278.2,ZNF236-DT,7571,True,False,False,False,46.24,257.0,0.0008663791910895745,80.0,0.0002566128466939107,93.0,0.0003986326263105347,90.0,0.00024892829747503553
39745,ENSG00000264301.2,LINC01444,2712,True,False,False,False,46.2,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
39748,ENSG00000264313.2,RN7SL644P,259,False,False,False,False,54.44,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
39758,ENSG00000264345.3,LINC01894,11382,True,False,False,False,40.54,0.0,0.0,0.0,0.0,3.0,1.195897878931604e-05,2.0,5.29634675478799e-06
39770,ENSG00000264371.1,MIR4425,84,False,False,False,False,44.05,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
39778,ENSG00000264391.2,RN7SL208P,296,False,False,False,False,52.36,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
39785,ENSG00000264404.4,LINC02675,10263,True,False,False,False,36.37,1.0,3.161967850691878e-06,3.0,8.848718851514161e-06,0.0,0.0,2.0,5.29634675478799e-06
39793,ENSG00000264424.1,MYH4,6016,False,True,False,False,38.42,0.0,0.0,3.0,8.848718851514161e-06,1.0,3.986326263105347e-06,1.0,2.648173377393995e-06
39799,ENSG00000264448.5,MIR378D2HG,949,True,False,False,False,52.48,0.0,0.0,0.0,0.0,10.0,3.986326263105347e-05,5.0,1.3240866886969976e-05
39801,ENSG00000264464.2,LINC02837,3199,True,False,False,False,44.54,2.0,6.323935701383756e-06,2.0,5.899145901009441e-06,0.0,0.0,1.0,2.648173377393995e-06
39817,ENSG00000264515.8,VSTM2B-DT,21403,True,False,False,False,48.48,6.0,1.897180710415127e-05,11.0,3.5394875406056645e-05,5.0,1.9931631315526734e-05,7.0,1.8537213641757967e-05
39837,ENSG00000264569.3,DCXR-DT,1701,True,False,False,False,48.73,8.0,2.5295742805535025e-05,3.0,8.848718851514161e-06,0.0,0.0,3.0,7.944520132181985e-06
39841,ENSG00000264573.2,RN7SL15P,301,False,False,False,False,52.82,0.0,0.0,2.0,5.899145901009441e-06,8.0,3.1890610104842774e-05,6.0,1.588904026436397e-05
39842,ENSG00000264575.2,LINC00526,9195,True,False,False,False,41.17,57.0,0.00018023216748943707,19.0,5.604188605958969e-05,29.0,0.00011560346163005506,26.0,6.885250781224387e-05
39847,ENSG00000264589.6,MAPT-AS1,13242,True,False,False,False,51.8,5.0,1.580983925345939e-05,2.0,5.899145901009441e-06,3.0,1.195897878931604e-05,0.0,0.0
39862,ENSG00000264630.5,PRKCA-AS1,3118,True,False,False,False,42.4,0.0,0.0,228.0,0.0006990487892696188,65.0,0.0002591112071018475,182.0,0.0005216901553466171
39874,ENSG00000264672.7,SEPTIN4-AS1,28215,True,False,False,False,46.78,22.0,7.904919626729695e-05,21.0,7.078975081211329e-05,19.0,7.574019899900159e-05,20.0,6.090798768006189e-05
39888,ENSG00000264707.1,L3MBTL4-AS1,2044,True,False,False,False,44.32,0.0,0.0,1.0,2.9495729505047207e-06,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
39897,ENSG00000264736.1,BDP1P,1990,False,False,False,False,40.35,0.0,0.0,7.0,2.0647010653533046e-05,4.0,1.5945305052421387e-05,7.0,1.8537213641757967e-05
39902,ENSG00000264745.2,TTC39C-AS1,4151,True,False,False,False,42.92,117.0,0.00040789385273925225,168.0,0.0005368222769918592,134.0,0.0005660583293609592,186.0,0.000529634675478799
39915,ENSG00000264781.1,MIR4537,70,False,False,False,False,64.29,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
39963,ENSG00000264954.3,PRR29-AS1,10127,True,False,False,False,54.49,6.0,1.897180710415127e-05,11.0,3.244530245555193e-05,33.0,0.00014350774547179247,21.0,5.825981430266788e-05
39965,ENSG00000264958.2,ALOX12P1,1229,False,False,False,False,45.58,7.0,2.5295742805535025e-05,25.0,7.668889671312274e-05,46.0,0.00020728896568147803,43.0,0.00011916780198272978
39969,ENSG00000264964.3,TWSG1-DT,18619,True,False,False,False,41.31,160.0,0.0006039358594821486,22.0,6.489060491110386e-05,15.0,5.9794893946580196e-05,24.0,7.150068118963786e-05
39972,ENSG00000264971.1,PRR13P4,421,False,False,False,False,57.48,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
39983,ENSG00000265000.2,MARCHF10-DT,2740,True,False,False,False,43.05,0.0,0.0,0.0,0.0,2.0,7.972652526210693e-06,1.0,2.648173377393995e-06
39992,ENSG00000265038.1,PMM2P1,730,False,False,False,False,43.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
40024,ENSG00000265142.9,MIR133A1HG,7306,True,False,False,False,32.28,0.0,0.0,6.0,1.7697437703028322e-05,3.0,1.195897878931604e-05,7.0,1.8537213641757967e-05
40027,ENSG00000265148.8,TSPOAP1-AS1,17662,True,False,False,False,46.31,695.0,0.002570679862612497,2021.0,0.008831021413811134,2202.0,0.013150890341984538,2467.0,0.010251079143892155
40036,ENSG00000265168.1,ALDOC-AS1,298,True,False,False,False,56.52,0.0,0.0,0.0,0.0,6.0,2.391795757863208e-05,2.0,5.29634675478799e-06
40044,ENSG00000265185.6,SNORD3B-1,758,False,False,False,False,55.28,58.0,0.00019288003889220454,0.0,0.0,9.0,3.587693636794812e-05,5.0,1.3240866886969976e-05
40050,ENSG00000265206.7,MIR142HG,3691,True,False,False,False,63.49,1.0,3.161967850691878e-06,460.0,0.0014423411727968083,1854.0,0.010300667063864215,1338.0,0.0044012641532288205
40078,ENSG00000265293.2,ARGFXP2,949,False,False,False,False,47.67,0.0,0.0,3.0,8.848718851514161e-06,0.0,0.0,1.0,2.648173377393995e-06
40083,ENSG00000265313.9,LINC01476,24430,True,False,False,False,44.18,31.0,0.0001138308426249076,30.0,8.848718851514162e-05,14.0,5.9794893946580196e-05,26.0,6.885250781224387e-05
40099,ENSG00000265352.2,LINC01899,3638,True,False,False,False,34.85,1.0,3.161967850691878e-06,3.0,1.4747864752523603e-05,8.0,3.587693636794812e-05,3.0,1.059269350957598e-05
40105,ENSG00000265369.4,PCAT18,4819,True,False,False,False,40.14,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
40109,ENSG00000265374.2,LINC01908,7522,True,False,False,False,37.47,1.0,3.161967850691878e-06,5.0,1.4747864752523603e-05,2.0,7.972652526210693e-06,2.0,5.29634675478799e-06
40118,ENSG00000265402.1,RSL24D1P9,472,False,False,False,False,38.77,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
40135,ENSG00000265451.2,CLASP1-AS1,1353,True,False,False,False,45.39,0.0,0.0,113.0,0.0003568983270110712,144.0,0.0006298395495706447,164.0,0.00046078216766655514
40138,ENSG00000265458.4,NARF-AS2,3059,True,False,False,False,49.88,57.0,0.00018971807104151267,53.0,0.00015927693932725492,41.0,0.00017938468183974058,65.0,0.00017742761628539768
40141,ENSG00000265469.1,POLR3KP2,325,False,False,False,False,56.0,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
40144,ENSG00000265479.8,DTX2P1-UPK3BP1-PMS2P11,6659,True,False,False,False,43.49,418.0,0.0014829629219744907,1417.0,0.005654331346117549,1122.0,0.00562869268350475,1528.0,0.005444644463922054
40147,ENSG00000265485.9,LINC01915,39543,True,False,False,False,41.07,0.0,0.0,2.0,5.899145901009441e-06,3.0,1.5945305052421387e-05,5.0,1.3240866886969976e-05
40149,ENSG00000265489.1,ARHGAP44-AS1,3679,True,False,False,False,42.63,1.0,3.161967850691878e-06,0.0,0.0,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
40156,ENSG00000265514.2,LINC01892,4942,True,False,False,False,41.57,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,1.0,2.648173377393995e-06
40162,ENSG00000265533.2,DSEL-AS1,3989,True,False,False,False,35.25,9.0,3.161967850691878e-05,16.0,5.309231310908497e-05,14.0,5.9794893946580196e-05,14.0,4.237077403830392e-05
40175,ENSG00000265565.1,MIR3143,63,False,False,False,False,41.27,0.0,0.0,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
40176,ENSG00000265566.2,RN7SL605P,281,False,False,False,False,55.16,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
40180,ENSG00000265590.10,CFAP298-TCP10L,48018,False,False,False,False,46.17,74.0,0.0002561193959060421,730.0,0.0030705054414754142,572.0,0.002862182256909639,783.0,0.0029394724489073343
40203,ENSG00000265666.1,RARA-AS1,1790,True,False,False,False,63.57,0.0,0.0,21.0,6.194103196059913e-05,80.0,0.0003308650798377438,53.0,0.00014300136237927572
40213,ENSG00000265692.1,LINC01970,1810,True,False,False,False,53.34,110.0,0.0003667882706802579,24.0,7.078975081211329e-05,57.0,0.00024316590204942614,51.0,0.00013770501562448774
40226,ENSG00000265735.2,RN7SL5P,321,False,False,False,False,57.63,0.0,0.0,0.0,0.0,4.0,1.5945305052421387e-05,1.0,2.648173377393995e-06
40229,ENSG00000265743.1,LINC02978,409,True,False,False,False,40.28,4.0,1.2647871402767513e-05,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
40233,ENSG00000265752.4,LINC02958,6793,True,False,False,False,43.6,72.0,0.0002719292351595015,89.0,0.00034215046225854757,65.0,0.00028701549094358494,103.0,0.00034691071243861334
40236,ENSG00000265758.2,LINC01900,9618,True,False,False,False,45.05,5.0,1.580983925345939e-05,3.0,8.848718851514161e-06,2.0,7.972652526210693e-06,4.0,1.059269350957598e-05
40243,ENSG00000265778.5,ZNF516-AS1,2843,True,False,False,False,59.65,1.0,3.161967850691878e-06,0.0,0.0,6.0,2.790428384173743e-05,4.0,1.059269350957598e-05
40246,ENSG00000265788.3,NOS2P1,1647,False,False,False,False,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40258,ENSG00000265817.4,FSBP,7863,False,False,False,False,35.62,10.0,3.161967850691878e-05,2.0,5.899145901009441e-06,0.0,0.0,0.0,0.0
40259,ENSG00000265818.1,EEF1E1-BLOC1S5,768,False,False,False,False,40.2,8.0,2.5295742805535025e-05,6.0,2.0647010653533046e-05,6.0,2.391795757863208e-05,8.0,2.118538701915196e-05
40268,ENSG00000265843.4,LINC01029,27167,True,False,False,False,41.24,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,0.0,0.0
40287,ENSG00000265882.2,RN7SL73P,252,False,False,False,False,55.95,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
40289,ENSG00000265888.5,DSCAS,4932,True,False,False,False,37.27,18.0,6.007738916314568e-05,4.0,1.1798291802018883e-05,11.0,4.384958889415881e-05,6.0,1.588904026436397e-05
40298,ENSG00000265918.2,RN7SL543P,299,False,False,False,False,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40306,ENSG00000265933.6,LINC00668,18832,True,False,False,False,46.11,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
40310,ENSG00000265944.2,LINC01387,12691,True,False,False,False,40.03,2188.0,0.008562608939673606,24.0,7.078975081211329e-05,16.0,6.378122020968555e-05,20.0,5.29634675478799e-05
40316,ENSG00000265962.3,GACAT2,1625,True,False,False,False,51.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40322,ENSG00000265984.2,GREB1L-DT,9965,True,False,False,False,41.68,1.0,3.161967850691878e-06,12.0,3.5394875406056645e-05,3.0,1.195897878931604e-05,9.0,2.3833560396545954e-05
40330,ENSG00000266010.5,GATA6-AS1,18499,True,False,False,False,44.3,7.0,2.5295742805535025e-05,2.0,5.899145901009441e-06,3.0,1.195897878931604e-05,2.0,5.29634675478799e-06
40332,ENSG00000266013.2,LINC02079,8073,True,False,False,False,47.72,3.0,9.485903552075634e-06,2.0,5.899145901009441e-06,2.0,7.972652526210693e-06,3.0,7.944520132181985e-06
40340,ENSG00000266036.2,SLC9A3R1-AS1,1235,True,False,False,False,61.69,3.0,9.485903552075634e-06,1.0,2.9495729505047207e-06,6.0,2.391795757863208e-05,7.0,1.8537213641757967e-05
40346,ENSG00000266053.4,NDUFV2-AS1,3613,True,False,False,False,37.98,88.0,0.00028457710656226904,1056.0,0.003937679888923802,404.0,0.0018137784497129325,974.0,0.003140733625589278
40352,ENSG00000266074.11,BAHCC1,15731,False,True,False,False,63.19,18.0,5.69154213124538e-05,19.0,5.604188605958969e-05,39.0,0.0001873573343659513,35.0,0.00010327876171836581
40353,ENSG00000266075.2,RN7SL574P,297,False,False,False,False,58.59,0.0,0.0,6.0,1.7697437703028322e-05,1.0,3.986326263105347e-06,6.0,1.588904026436397e-05
40370,ENSG00000266129.1,SRP68P1,269,False,False,False,False,48.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.648173377393995e-06
40391,ENSG00000266185.2,RN7SL804P,298,False,False,False,False,53.02,3.0,9.485903552075634e-06,5.0,1.4747864752523603e-05,1.0,3.986326263105347e-06,4.0,1.059269350957598e-05
40398,ENSG00000266200.8,PNLIPRP2,1990,False,False,False,False,44.12,0.0,0.0,2.0,5.899145901009441e-06,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
40403,ENSG00000266208.2,GJD3-AS1,3695,True,False,False,False,61.53,7.0,2.213377495484315e-05,3.0,8.848718851514161e-06,14.0,5.580856768347486e-05,12.0,3.177808052872794e-05
40409,ENSG00000266227.1,NPM1P2,867,False,False,False,False,43.05,2.0,6.323935701383756e-06,0.0,0.0,0.0,0.0,0.0,0.0
40422,ENSG00000266256.4,LINC00683,65625,True,False,False,False,45.35,4.0,1.2647871402767513e-05,11.0,3.5394875406056645e-05,3.0,1.195897878931604e-05,11.0,2.912990715133394e-05
40423,ENSG00000266258.2,LINC01909,4331,True,False,False,False,41.42,14.0,5.375345346176193e-05,63.0,0.00022416754423835875,43.0,0.00018337100810284594,62.0,0.00020126117668194362
40426,ENSG00000266265.4,KLF14,3511,False,True,False,False,56.14,1.0,3.161967850691878e-06,0.0,0.0,1.0,3.986326263105347e-06,0.0,0.0
40432,ENSG00000266288.1,LINC02974,463,True,False,False,False,37.89,5.0,1.580983925345939e-05,12.0,3.834444835656137e-05,7.0,2.790428384173743e-05,10.0,2.912990715133394e-05
40433,ENSG00000266289.1,LINC02933,777,True,False,False,False,31.92,6.0,1.897180710415127e-05,9.0,2.6546156554542485e-05,9.0,3.587693636794812e-05,5.0,1.3240866886969976e-05
40434,ENSG00000266290.2,DYNLL2-DT,6142,True,False,False,False,46.76,0.0,0.0,1.0,2.9495729505047207e-06,1.0,3.986326263105347e-06,2.0,5.29634675478799e-06
40445,ENSG00000266312.3,LINC01927,17405,True,False,False,False,44.07999999999999,0.0,0.0,2.0,5.899145901009441e-06,0.0,0.0,1.0,2.648173377393995e-06
40458,ENSG00000266357.7,LINC02074,15846,True,False,False,False,48.94,1.0,3.161967850691878e-06,6.0,1.7697437703028322e-05,3.0,1.195897878931604e-05,5.0,1.3240866886969976e-05
40463,ENSG00000266389.2,PIK3R5-DT,6091,True,False,False,False,43.54,110.0,0.00037943614208302533,124.0,0.00040409149421914676,101.0,0.00043052323641537744,134.0,0.0003972260066090992
40466,ENSG00000266402.6,SNHG25,3463,True,False,False,False,54.71,562.0,0.001900342678265819,361.0,0.0011090394293897749,85.0,0.00034681038489016517,294.0,0.0008050447067277745
40486,ENSG00000266445.1,NARF-AS1,838,True,False,False,False,51.73,0.0,0.0,3.0,8.848718851514161e-06,1.0,3.986326263105347e-06,4.0,1.059269350957598e-05
40495,ENSG00000266473.2,HELZ-AS1,16091,True,False,False,False,44.26,72.0,0.00023398562095119896,139.0,0.00042178893192217504,43.0,0.0001714120293135299,118.0,0.0003177808052872794
40499,ENSG00000266497.1,RDM1P2,470,False,False,False,False,42.6,0.0,0.0,7.0,2.0647010653533046e-05,23.0,9.168550405142297e-05,10.0,2.648173377393995e-05
40524,ENSG00000266554.3,LINC01443,6497,True,False,False,False,42.87,0.0,0.0,1.0,2.9495729505047207e-06,0.0,0.0,0.0,0.0
40541,ENSG00000266605.1,LONRF2P1,668,False,False,False,False,75.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40544,ENSG00000266613.1,COP1P1,2176,False,False,False,False,44.58,0.0,0.0,2.0,5.899145901009441e-06,0.0,0.0,2.0,5.29634675478799e-06
40577,ENSG00000266714.11,MYO15B,25712,False,True,False,False,58.76,343.0,0.0012110336868149895,492.0,0.0015780215285200255,2149.0,0.01275624404193711,1573.0,0.005465829850941206
40581,ENSG00000266721.1,MIR5695,85,False,False,False,False,45.88,1.0,3.161967850691878e-06,0.0,0.0,0.0,0.0,0.0,0.0
40583,ENSG00000266729.6,DSG1-AS1,3931,True,False,False,False,36.43,0.0,0.0,2.0,5.899145901009441e-06,5.0,1.9931631315526734e-05,4.0,1.059269350957598e-05
40584,ENSG00000266733.8,TBC1D29P,1079,False,False,False,False,55.1,0.0,0.0,1.0,2.9495729505047207e-06,5.0,1.9931631315526734e-05,3.0,7.944520132181985e-06
