,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
69967,ENSG00000301612.1,ENSG00000301612.1,1061.0,54.33179677372533,True,False,False,False,False,False,33.0,3.783765797361313e-07,26.0,6.035819908570741e-07,69.0,1.962273738219257e-06,63.0,1.0973495852635827e-06
69968,ENSG00000301613.1,ENSG00000301613.1,762.0,41.33858267716536,True,False,False,False,False,False,0.0,0.0,0.0,0.0,4.0,1.0327756516943458e-07,4.0,6.858434907897392e-08
69969,ENSG00000301614.1,ENSG00000301614.1,619.0,54.60420032310178,True,False,False,False,False,False,0.0,0.0,3.0,8.941955420104802e-08,2.0,5.163878258471729e-08,1.0,3.429217453948696e-08
69972,ENSG00000301617.1,ENSG00000301617.1,314.0,55.73248407643312,True,False,False,False,False,False,23.0,2.7821807333539065e-07,23.0,5.141624366560262e-07,28.0,7.229429561860422e-07,35.0,6.172591417107653e-07
69975,ENSG00000301620.1,ENSG00000301620.1,1015.0,40.0,True,False,False,False,False,False,0.0,0.0,94.0,2.1684241893754146e-06,4.0,1.0327756516943458e-07,74.0,1.3373948070399914e-06
69976,ENSG00000301621.1,ENSG00000301621.1,608.0,45.88815789473684,True,False,False,False,False,False,5.0,5.564361466707813e-08,3.0,6.706466565078602e-08,7.0,1.8073573904651054e-07,6.0,1.0287652361846087e-07
69977,ENSG00000301622.1,ENSG00000301622.1,571.0,59.19439579684763,True,False,False,False,False,False,189.0,2.2146158637497097e-06,114.0,2.7496512916822267e-06,170.0,4.77658738908635e-06,191.0,3.5663861521066436e-06
69979,ENSG00000301624.1,ENSG00000301624.1,601.0,40.50761421319797,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,3.0,7.745817387707595e-08,5.0,8.57304363487174e-08
69980,ENSG00000301625.1,ENSG00000301625.1,533.5,40.000803793907245,True,False,False,False,False,False,6.0,6.677233760049375e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69981,ENSG00000301626.1,ENSG00000301626.1,949.5,43.08008771223948,True,False,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,6.0,2.0655513033886917e-07,5.0,8.57304363487174e-08
69985,ENSG00000301630.1,ENSG00000301630.1,630.0,49.2063492063492,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,0.0,0.0,0.0,0.0
69987,ENSG00000301632.1,ENSG00000301632.1,561.0,51.15864527629233,True,False,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
69991,ENSG00000301636.1,ENSG00000301636.1,752.0,50.63826038194016,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
69992,ENSG00000301637.1,ENSG00000301637.1,1481.0,34.503713706954755,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69994,ENSG00000301639.1,ENSG00000301639.1,475.0,57.05263157894736,True,False,False,False,False,False,40.0,4.562776402700407e-07,41.0,9.389053191110042e-07,40.0,1.0585950429867046e-06,56.0,9.60180887105635e-07
69995,ENSG00000301640.1,ENSG00000301640.1,461.0,40.86687306501548,True,False,False,False,False,False,95.0,1.1685159080086408e-06,21.0,5.365173252062881e-07,7.0,2.0655513033886917e-07,16.0,3.429217453948696e-07
69996,ENSG00000301641.1,ENSG00000301641.1,1748.5,46.613325568704745,True,False,False,False,False,False,0.0,0.0,27.0,6.482917679575982e-07,1.0,2.5819391292358646e-08,17.0,3.0862957085538263e-07
69997,ENSG00000301642.1,ENSG00000301642.1,864.0,49.01126064268058,True,False,False,False,False,False,2.0,3.3386168800246877e-08,6.0,1.3412933130157203e-07,0.0,0.0,5.0,8.57304363487174e-08
69998,ENSG00000301643.1,ENSG00000301643.1,1128.0,46.89716312056738,True,False,False,False,False,False,2.0,2.2257445866831252e-08,24.0,5.588722137565501e-07,11.0,3.098326955083038e-07,25.0,4.629443562830739e-07
69999,ENSG00000301644.1,ENSG00000301644.1,573.0,43.80453752181501,True,False,False,False,False,False,0.0,0.0,11.0,2.4590377405288204e-07,6.0,1.549163477541519e-07,7.0,1.2002261088820436e-07
70000,ENSG00000301645.1,ENSG00000301645.1,256.0,50.390625,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70001,ENSG00000301646.1,ENSG00000301646.1,810.0,56.17283950617284,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
70002,ENSG00000301647.1,ENSG00000301647.1,394.0,48.47715736040609,True,False,False,False,False,False,16.0,1.7805956693465002e-07,10.0,2.2354888550262005e-07,22.0,5.938459997242489e-07,22.0,4.115060944738435e-07
70003,ENSG00000301648.1,ENSG00000301648.1,871.0,55.223880597014926,True,False,False,False,False,False,44.0,5.007925320037032e-07,8.0,1.7883910840209604e-07,24.0,6.454847823089662e-07,17.0,3.0862957085538263e-07
70004,ENSG00000301649.1,ENSG00000301649.1,504.0,48.710317460317455,True,False,False,False,False,False,26.0,2.893467962688063e-07,11.0,2.4590377405288204e-07,7.0,1.8073573904651054e-07,12.0,2.0575304723692175e-07
70005,ENSG00000301650.1,ENSG00000301650.1,285.0,46.14193855679923,True,False,False,False,False,False,2.0,2.2257445866831252e-08,18.0,4.247428824549781e-07,5.0,1.549163477541519e-07,18.0,3.257756581251261e-07
70007,ENSG00000301652.1,ENSG00000301652.1,563.0,43.3392539964476,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70008,ENSG00000301653.1,ENSG00000301653.1,963.0,54.34782608695652,True,False,False,False,False,False,1.0,1.1128722933415626e-08,16.0,3.576782168041921e-07,28.0,8.004011300631181e-07,31.0,5.486747926317914e-07
70012,ENSG00000301657.1,ENSG00000301657.1,673.0,36.2555720653789,True,False,False,False,False,False,22.0,2.448319045351438e-07,7.0,1.5648421985183402e-07,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
70013,ENSG00000301658.1,ENSG00000301658.1,722.5,53.60636869365049,True,False,False,False,False,False,1.0,1.1128722933415626e-08,2.0,4.470977710052401e-08,7.0,1.8073573904651054e-07,5.0,8.57304363487174e-08
70014,ENSG00000301659.1,ENSG00000301659.1,873.0,49.27038626609442,True,False,False,False,False,False,6.0,6.677233760049375e-08,527.0,1.5871970870686025e-05,597.0,2.1662469294288905e-05,714.0,1.8106268156849115e-05
70015,ENSG00000301660.1,ENSG00000301660.1,620.5,35.50940780033214,True,False,False,False,False,False,1.0,1.1128722933415626e-08,5.0,1.1177444275131003e-07,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
70017,ENSG00000301662.1,ENSG00000301662.1,455.0,43.2967032967033,True,False,False,False,False,False,0.0,0.0,4.0,1.1177444275131003e-07,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
70018,ENSG00000301663.1,ENSG00000301663.1,762.0,53.41207349081365,True,False,False,False,False,False,6.0,6.677233760049375e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
70020,ENSG00000301665.1,ENSG00000301665.1,857.0,49.6437054631829,True,False,False,False,False,False,1.0,1.1128722933415626e-08,4.0,8.941955420104802e-08,5.0,1.2909695646179324e-07,5.0,8.57304363487174e-08
70021,ENSG00000301666.1,ENSG00000301666.1,1408.5,48.159801223536284,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
70022,ENSG00000301667.1,ENSG00000301667.1,483.0,44.936708860759495,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
70023,ENSG00000301668.1,ENSG00000301668.1,377.0,41.37931034482759,True,False,False,False,False,False,1.0,1.1128722933415626e-08,52.0,1.1848090931638862e-06,31.0,8.004011300631181e-07,49.0,8.573043634871739e-07
70024,ENSG00000301669.1,ENSG00000301669.1,610.0,61.14754098360656,True,False,False,False,False,False,49.0,5.453074237373657e-07,7.0,1.5648421985183402e-07,6.0,1.549163477541519e-07,8.0,1.3716869815794784e-07
70025,ENSG00000301670.1,ENSG00000301670.1,902.0,42.572062084257205,True,False,False,False,False,False,0.0,0.0,21.0,4.918075481057641e-07,20.0,5.422072171395316e-07,31.0,5.829669671712783e-07
70026,ENSG00000301671.1,ENSG00000301671.1,744.0,61.96236559139785,True,False,False,False,False,False,246.0,2.771052010420491e-06,27.0,6.035819908570741e-07,14.0,4.1311026067773834e-07,31.0,5.315287053620479e-07
70027,ENSG00000301672.1,ENSG00000301672.1,555.0,35.13513513513514,True,False,False,False,False,False,4.0,4.4514891733662504e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
70029,ENSG00000301674.1,ENSG00000301674.1,1414.0,49.78783592644979,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
70031,ENSG00000301676.1,ENSG00000301676.1,465.0,39.56989247311828,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70034,ENSG00000301679.1,ENSG00000301679.1,392.0,41.83673469387755,True,False,False,False,False,False,4.0,4.4514891733662504e-08,2.0,4.470977710052401e-08,4.0,1.0327756516943458e-07,2.0,3.429217453948696e-08
70035,ENSG00000301680.1,ENSG00000301680.1,483.0,43.25581395348837,True,False,False,False,False,False,17.0,1.8918828986806565e-07,59.0,1.6989715298199123e-06,36.0,1.0844144342790633e-06,68.0,1.4574174179281958e-06
70036,ENSG00000301681.1,ENSG00000301681.1,481.0,52.391799544419136,True,False,False,False,False,False,12.0,1.335446752009875e-07,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
70037,ENSG00000301682.1,ENSG00000301682.1,769.5,46.66324304091005,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,6.0,1.549163477541519e-07,5.0,8.57304363487174e-08
70038,ENSG00000301683.1,ENSG00000301683.1,1026.0,46.39376218323586,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
70040,ENSG00000301685.1,ENSG00000301685.1,462.0,53.896103896103895,True,False,False,False,False,False,6.0,6.677233760049375e-08,2.0,4.470977710052401e-08,0.0,0.0,2.0,3.429217453948696e-08
70041,ENSG00000301686.1,ENSG00000301686.1,305.0,39.67213114754099,True,False,False,False,False,False,3.0,3.3386168800246877e-08,3.0,6.706466565078602e-08,0.0,0.0,3.0,5.143826180923044e-08
70043,ENSG00000301688.1,ENSG00000301688.1,974.0,48.6597360240534,True,False,False,False,False,False,1.0,1.1128722933415626e-08,13.0,2.906135511534061e-07,0.0,0.0,6.0,1.0287652361846087e-07
70044,ENSG00000301689.1,ENSG00000301689.1,712.5,53.76820835741188,True,False,False,False,False,False,146.0,1.6581797170789283e-06,118.0,2.8837806229837987e-06,127.0,3.614714780930211e-06,157.0,3.0520035340143395e-06
70045,ENSG00000301690.1,ENSG00000301690.1,760.0,44.02332361516035,True,False,False,False,False,False,1.0,1.1128722933415626e-08,11.0,2.4590377405288204e-07,2.0,5.163878258471729e-08,10.0,1.714608726974348e-07
70046,ENSG00000301691.1,ENSG00000301691.1,1975.0,50.32911392405063,True,False,False,False,False,False,55.0,6.120797613378594e-07,120.0,2.8167159573330125e-06,97.0,2.788494259574734e-06,139.0,2.7433739631589567e-06
70047,ENSG00000301692.1,ENSG00000301692.1,1482.0,53.306342780027,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70050,ENSG00000301695.1,ENSG00000301695.1,588.0,58.50340136054422,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,4.0,1.0327756516943458e-07,5.0,8.57304363487174e-08
70051,ENSG00000301696.1,ENSG00000301696.1,433.0,50.46511627906977,True,False,False,False,False,False,150.0,1.7026946088125908e-06,13.0,2.906135511534061e-07,8.0,2.0655513033886917e-07,16.0,2.743373963158957e-07
70052,ENSG00000301697.1,ENSG00000301697.1,450.5,57.174074879550325,True,False,False,False,False,False,24.0,2.67089350401975e-07,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,3.0,5.143826180923044e-08
70053,ENSG00000301698.1,ENSG00000301698.1,778.5,50.53918998732489,True,False,False,False,False,False,1.0,1.1128722933415626e-08,2.0,6.706466565078602e-08,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
70055,ENSG00000301700.1,ENSG00000301700.1,659.0,59.93930197268589,True,False,False,False,False,False,6.0,6.677233760049375e-08,3.0,8.941955420104802e-08,5.0,1.2909695646179324e-07,6.0,1.2002261088820436e-07
70056,ENSG00000301701.1,ENSG00000301701.1,778.0,55.398457583547554,True,False,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,8.0,2.0655513033886917e-07,11.0,1.8860695996717827e-07
70057,ENSG00000301702.1,ENSG00000301702.1,486.0,43.20987654320987,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
70059,ENSG00000301704.1,ENSG00000301704.1,666.0,40.54054054054054,True,False,False,False,False,False,3.0,3.3386168800246877e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70060,ENSG00000301705.1,ENSG00000301705.1,415.5,60.40954062304608,True,False,False,False,False,False,149.0,1.6804371629457597e-06,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,2.0,3.429217453948696e-08
70061,ENSG00000301706.1,ENSG00000301706.1,415.0,51.32530120481928,True,False,False,False,False,False,14.0,1.5580212106781877e-07,3.0,6.706466565078602e-08,3.0,1.0327756516943458e-07,4.0,6.858434907897392e-08
70063,ENSG00000301708.1,ENSG00000301708.1,553.5,51.1178861788618,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,6.0,1.549163477541519e-07,4.0,6.858434907897392e-08
70064,ENSG00000301709.1,ENSG00000301709.1,1060.0,45.21699648374396,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
70065,ENSG00000301710.1,ENSG00000301710.1,349.0,48.71060171919771,True,False,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,17.0,4.38929651970097e-07,8.0,1.3716869815794784e-07
70068,ENSG00000301713.1,ENSG00000301713.1,522.5,43.57275968238535,True,False,False,False,False,False,1131.0,1.3621556870500727e-05,1232.0,4.475448687762453e-05,813.0,3.0286145985936695e-05,1336.0,3.895591027685718e-05
70069,ENSG00000301714.1,ENSG00000301714.1,759.0,40.974904396460886,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
70070,ENSG00000301715.1,ENSG00000301715.1,536.0,42.98642376259704,True,False,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
70072,ENSG00000301717.1,ENSG00000301717.1,532.0,43.42105263157895,True,False,False,False,False,False,11.0,1.224159522675719e-07,2.0,4.470977710052401e-08,14.0,3.872908693853797e-07,8.0,1.3716869815794784e-07
70074,ENSG00000301719.1,ENSG00000301719.1,779.5,42.976295487036666,True,False,False,False,False,False,2.0,2.2257445866831252e-08,4.0,8.941955420104802e-08,5.0,1.2909695646179324e-07,7.0,1.2002261088820436e-07
70075,ENSG00000301720.1,ENSG00000301720.1,627.0,41.72932330827068,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,0.0,0.0,0.0,0.0
70076,ENSG00000301721.1,ENSG00000301721.1,811.5,45.81390748630554,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,4.0,1.0327756516943458e-07,2.0,3.429217453948696e-08
70077,ENSG00000301722.1,ENSG00000301722.1,339.0,48.37758112094395,True,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
70078,ENSG00000301723.1,ENSG00000301723.1,627.0,59.59070817999493,True,False,False,False,False,False,11.0,1.224159522675719e-07,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,0.0,0.0
70079,ENSG00000301724.1,ENSG00000301724.1,663.0,44.19306184012066,True,False,False,False,False,False,0.0,0.0,9.0,2.0119399695235803e-07,0.0,0.0,6.0,1.0287652361846087e-07
70080,ENSG00000301725.1,ENSG00000301725.1,486.5,51.62053571428572,True,False,False,False,False,False,47.0,5.564361466707813e-07,8.0,1.7883910840209604e-07,7.0,2.3237452163122782e-07,9.0,1.8860695996717827e-07
70081,ENSG00000301726.1,ENSG00000301726.1,528.0,64.20454545454545,True,False,False,False,False,False,15.0,1.7805956693465002e-07,11.0,2.4590377405288204e-07,5.0,1.549163477541519e-07,10.0,1.8860695996717827e-07
70082,ENSG00000301727.1,ENSG00000301727.1,863.0,43.22132097334878,True,False,False,False,False,False,0.0,0.0,2.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,6.858434907897392e-08
70083,ENSG00000301728.1,ENSG00000301728.1,514.0,46.5288035450517,True,False,False,False,False,False,22.0,2.5596062746855943e-07,116.0,2.7943610687827505e-06,55.0,1.4975246949568015e-06,123.0,2.297575694145626e-06
70084,ENSG00000301729.1,ENSG00000301729.1,1047.0,39.317319848293295,True,False,False,False,False,False,4.0,4.4514891733662504e-08,4.0,8.941955420104802e-08,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
70085,ENSG00000301730.1,ENSG00000301730.1,620.5,46.77785940584967,True,False,False,False,False,False,0.0,0.0,4.0,1.3412933130157203e-07,2.0,5.163878258471729e-08,4.0,8.57304363487174e-08
70086,ENSG00000301731.1,ENSG00000301731.1,696.0,47.87037037037037,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
70087,ENSG00000301732.1,ENSG00000301732.1,377.0,43.59924116263498,True,False,False,False,False,False,44.0,5.007925320037032e-07,111.0,2.6155219603806547e-06,69.0,1.833176781757464e-06,115.0,2.074676559638961e-06
70090,ENSG00000301735.1,ENSG00000301735.1,465.0,40.86021505376344,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,0.0,0.0,0.0,0.0
70091,ENSG00000301736.1,ENSG00000301736.1,208.0,40.38461538461539,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70092,ENSG00000301737.1,ENSG00000301737.1,1441.0,45.66273421235253,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70093,ENSG00000301738.1,ENSG00000301738.1,1374.0,59.06462020787502,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
70095,ENSG00000301740.1,ENSG00000301740.1,926.0,55.72354211663067,True,False,False,False,False,False,79.0,8.791691117398345e-07,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
70096,ENSG00000301741.1,ENSG00000301741.1,452.0,45.79646017699115,True,False,False,False,False,False,3.0,3.3386168800246877e-08,13.0,3.1296843970366805e-07,57.0,1.5491634775415189e-06,50.0,8.744504507569174e-07
70097,ENSG00000301742.1,ENSG00000301742.1,386.0,53.36787564766839,True,False,False,False,False,False,4.0,4.4514891733662504e-08,6.0,1.3412933130157203e-07,1.0,2.5819391292358646e-08,5.0,8.57304363487174e-08
70098,ENSG00000301743.1,ENSG00000301743.1,757.0,55.21796565389696,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,2.0,5.163878258471729e-08,4.0,6.858434907897392e-08
70099,ENSG00000301744.1,ENSG00000301744.1,786.0,46.85211622092208,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,0.0,0.0,2.0,3.429217453948696e-08
70101,ENSG00000301746.1,ENSG00000301746.1,521.0,50.67178502879079,True,False,False,False,False,False,1.0,1.1128722933415626e-08,139.0,3.3532332825393005e-06,69.0,1.91063495563454e-06,144.0,2.6576435268102394e-06
70104,ENSG00000301749.1,ENSG00000301749.1,1022.0,39.04109589041096,True,False,False,False,False,False,0.0,0.0,15.0,3.576782168041921e-07,2.0,5.163878258471729e-08,11.0,1.8860695996717827e-07
70108,ENSG00000301753.1,ENSG00000301753.1,645.0,45.58139534883721,True,False,False,False,False,False,16.0,1.7805956693465002e-07,5.0,1.1177444275131003e-07,7.0,1.8073573904651054e-07,8.0,1.3716869815794784e-07
70109,ENSG00000301754.1,ENSG00000301754.1,795.0,57.10691823899371,True,False,False,False,False,False,135.0,1.546892487744772e-06,320.0,8.226598986496419e-06,137.0,4.053644432900308e-06,297.0,5.898254020791757e-06
70110,ENSG00000301755.1,ENSG00000301755.1,754.0,58.88594164456234,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.714608726974348e-08
70111,ENSG00000301756.1,ENSG00000301756.1,1218.0,47.12643678160919,True,False,False,False,False,False,4.0,4.4514891733662504e-08,87.0,1.9895850809733184e-06,12.0,3.098326955083038e-07,73.0,1.2688104579610175e-06
