mouse_symbol,human_symbol
Ptcd1,PTCD1
Dlg4,DLG4
Bpifb6,BPIFB6
Ralyl,RALYL
Gjd2,GJD2
Fndc11,FNDC11
Col11a1,COL11A1
Oxsm,OXSM
Luzp1,LUZP1
Gm5592,C2orf78
Kctd14,KCTD14
Gapdhrt,GAPDH
Vwf,VWF
Arhgef3,ARHGEF3
Gpr153,GPR153
Uqcrc2,UQCRC2
Ablim2,ABLIM2
Eif4g3,EIF4G3
Lrrc3b,LRRC3B
Ccnb1ip1,CCNB1IP1
Tm9sf1,TM9SF1
Bcl9,BCL9
Tlcd4,TLCD4
Apba3,APBA3
Zfp422,ZNF22
Cd81,CD81
Asb15,ASB15
Xkr6,XKR6
Pdia4,PDIA4
Ginm1,GINM1
Dclk1,DCLK1
Ndst2,NDST2
Tfpi2,TFPI2
Rapgef1,RAPGEF1
Tie1,TIE1
Agbl3,AGBL3
Prmt1,PRMT1
Tspan8,TSPAN8
Clybl,CLYBL
Taok1,TAOK1
Specc1l,SPECC1L
Pxk,PXK
Ccdc126,CCDC126
Syn2,SYN2
Commd1,COMMD1
Zfp287,ZNF287
Amdhd2,AMDHD2
Smurf2,SMURF2
Layn,LAYN
Syn3,SYN3
Ccr4,CCR4
Slc22a2,SLC22A2
Spata19,SPATA19
Nt5dc1,NT5DC1
Erich4,ERICH4
Tmem245,TMEM245
Spty2d1,SPTY2D1
Ubl5,UBL5
Ppp1r14a,PPP1R14A
Phf1,PHF1
Atn1,ATN1
Itgal,ITGAL
Inca1,INCA1
Adcyap1r1,ADCYAP1R1
L1td1,L1TD1
Stoml2,STOML2
Tmem217,TMEM217
Pkmyt1,PKMYT1
Cbl,CBL
Pycr1,PYCR1
Fbxl16,FBXL16
Hspe1,HSPE1
Sergef,SERGEF
Chst11,CHST11
Dnajc12,DNAJC12
Cul3,CUL3
Cfap418,CFAP418
Lin7a,LIN7A
Golga4,GOLGA4
Pja2,PJA2
Pglyrp4,PGLYRP4
Msrb3,MSRB3
Lrrc69,LRRC69
Lsm12,LSM12
Pde5a,PDE5A
Slc25a51,SLC25A51
Slc25a51,SLC25A52
Zfp991,ZNF34
Chd3,CHD3
Gna11,GNA11
Nherf2,NHERF2
Snx16,SNX16
Tgfa,TGFA
Ccl27al,CCL27
Sulf1,SULF1
L3mbtl3,L3MBTL3
Ahcyl2,AHCYL2
Cnn3,CNN3
Luc7l,LUC7L
Gpi1,GPI
Sdf4,SDF4
Kdm4d,KDM4D
Exosc9,EXOSC9
Atp1b3,ATP1B3
Ssh1,SSH1
Ypel5,YPEL5
Fdxacb1,FDXACB1
Scml4,SCML4
Hand1,HAND1
Zc3h12c,ZC3H12C
Ncapd3,NCAPD3
Zranb2,ZRANB2
Rab5a,RAB5A
Usp24,USP24
Nme1,NME1
Scarb2,SCARB2
Zdhhc17,ZDHHC17
Abcg8,ABCG8
Mapkapk5,MAPKAPK5
Fkbp10,FKBP10
Cfap221,CFAP221
Kcnip3,KCNIP3
Bnip1,BNIP1
Atg4b,ATG4B
Bcas1,BCAS1
Rad51c,RAD51C
Mgat4c,MGAT4C
Cyp39a1,CYP39A1
Grpel1,GRPEL1
Rps18,RPS18
Cacna2d4,CACNA2D4
Lzts3,LZTS3
Tmem64,TMEM64
Pms2,PMS2
4930524B15Rik,C5orf47
Arhgef10l,ARHGEF10L
Mtln,MTLN
Catsperd,CATSPERD
Mertk,MERTK
Ascl1,ASCL1
Helz,HELZ
2310011J03Rik,C19orf25
Nek11,NEK11
Hace1,HACE1
Trim40,TRIM40
Inha,INHA
Trip12,TRIP12
H2-Eb2,HLA-DRB1
H2-Eb2,HLA-DRB5
Nme4,NME4
Cyp11a1,CYP11A1
Mrpl51,MRPL51
Plcl2,PLCL2
Clstn3,CLSTN3
Car13,CA13
Prkd3,PRKD3
Mrpl24,MRPL24
Bub1,BUB1
Mcoln2,MCOLN2
Rasgrf1,RASGRF1
Vat1,VAT1
Henmt1,HENMT1
Gabbr1,GABBR1
Nrip2,NRIP2
Ttll7,TTLL7
Hnrnpd,HNRNPD
Matcap1,MATCAP1
Aatk,AATK
Rhno1,RHNO1
Lcn6,LCN6
Emx1,EMX1
D630045J12Rik,KIAA1549
Fgfr1,FGFR1
Gm15517,SMIM47
Mboat7,MBOAT7
Icam5,ICAM5
Rsph1,RSPH1
Ttf2,TTF2
Mat2a,MAT2A
Gpsm1,GPSM1
Cnih1,CNIH1
Vill,VILL
Fsd1,FSD1
Fitm1,FITM1
Scube2,SCUBE2
Ppp1r3e,PPP1R3E
Nfatc4,NFATC4
Clec12a,CLEC12A
Ptpn22,PTPN22
Cnbp,CNBP
Zfp488,ZNF488
Bltp1,BLTP1
Rab11b,RAB11B
Tnnt1,TNNT1
Ccl24,CCL24
Zbed5,SCAND3
Nabp1,NABP1
Serp2,SERP2
Bmpr1a,BMPR1A
Il1rl2,IL1RL2
Mcm9,MCM9
Il10ra,IL10RA
Ubtd2,UBTD2
C1ql1,C1QL1
Snx9,SNX9
Fgf18,FGF18
Pdc,PDC
Krt39,KRT39
Slc4a11,SLC4A11
Vwc2l,VWC2L
Ip6k1,IP6K1
9330159F19Rik,KIAA0408
Gtf2i,GTF2I
Atxn7l3,ATXN7L3
Idh1,IDH1
Wnt2,WNT2
Calhm6,CALHM6
Msl3l2,MSL3
Msl3l2,MSL3B
Slmap,SLMAP
Styk1,STYK1
Ppfia2,PPFIA2
Ly6g6f,LY6G6F
Dazl,DAZ4
Dazl,DAZL
Dazl,DAZ1
Dazl,DAZ2
Dazl,DAZ3
Prdm12,PRDM12
Lsm10,LSM10
Dnajc8,DNAJC8
Cenpq,CENPQ
Cat,CAT
Clec4a1,CLEC4A
Zw10,ZW10
1700029H14Rik,C13orf46
Fbxo27,FBXO27
Cct7,CCT7
Cul7,CUL7
Kcnj2,KCNJ2
Col5a2,COL5A2
Kif3a,KIF3A
Cep44,CEP44
Abhd14a,ABHD14A
Sbf2,SBF2
Rfxap,RFXAP
Sh3glb1,SH3GLB1
Or4a74,OR4A16
Lmf1,LMF1
Pde1a,PDE1A
Retreg2,RETREG2
Magoh,MAGOH
Lrrc49,LRRC49
Rfxank,RFXANK
Sec61a2,SEC61A2
Gng10,GNG10
Pou5f1,POU5F1B
Pou5f1,POU5F1
Efcab9,EFCAB9
Slc45a3,SLC45A3
Slc6a9,SLC6A9
Vmn1r17,VN1R5
Chit1,CHIT1
C1rl,C1RL
Slc25a19,SLC25A19
Dyrk4,DYRK4
Apom,APOM
Nudt6,NUDT6
Smg7,SMG7
Dnph1,DNPH1
Gse1,GSE1
Lrrtm1,LRRTM1
Spsb2,SPSB2
Akap8l,AKAP8L
Mrpl53,MRPL53
Smo,SMO
Commd2,COMMD2
Me3,ME3
Nup210l,NUP210L
Or4f15,OR4F15
Alx4,ALX4
Sugp1,SUGP1
Cacfd1,CACFD1
Nsg2,NSG2
Afg2a,AFG2A
Tmem43,TMEM43
Pdk2,PDK2
Azin2,AZIN2
Ifih1,IFIH1
Prss1l,PRSS1
Prss1l,PRSS3
Prss1l,PRSS2
Mgst1,MGST1
Tmpo,TMPO
Foxj2,FOXJ2
Tmem97,TMEM97
Gipc1,GIPC1
Sorbs3,SORBS3
Slc13a4,SLC13A4
Mymk,MYMK
Dnaaf3,DNAAF3
Sirpb1a,SIRPA
Sirpb1a,SIRPB1
Sirpb1a,SIRPG
Sprtn,SPRTN
Nup205,NUP205
Hsd3b7,HSD3B7
Rps6kc1,RPS6KC1
Dennd2d,DENND2D
Rab4a,RAB4A
Fmnl2,FMNL2
Nup88,NUP88
Pbld1,PBLD
Dnajc16,DNAJC16
Sypl2,SYPL2
Dazap1,DAZAP1
Qrfpr,QRFPR
Ooep,OOEP
Shfl,SHFL
Bcl3,BCL3
Cylc2,CYLC2
Adamtsl4,ADAMTSL4
Dll1,DLL1
Slc35d1,SLC35D1
Fcho1,FCHO1
Naa30,NAA30
Mocs1,MOCS1
Or14a260,OR14A2
Syt5,SYT5
Stam2,STAM2
Usp54,USP54
Prdm16,PRDM16
C2cd3,C2CD3
Oaf,OAF
Tmem205,TMEM205
Cd2,CD2
Clec9a,CLEC9A
Shc1,SHC1
Zfp995,ZNF34
Grin2b,GRIN2B
Mre11a,MRE11
Lst1,LST1
Zbtb9,ZBTB9
Yipf3,YIPF3
Btd,BTD
Rbpjl,RBPJL
Irak2,IRAK2
Sh3bp5,SH3BP5
Gstt4,GSTT4
Eprs1,EPRS1
Chp1,CHP1
Dmrtc2,DMRTC2
Zup1,ZUP1
Schip1,SCHIP1
Usp1,USP1
Nucb1,NUCB1
Mrpl14,MRPL14
Ajuba,AJUBA
Rab26,RAB26
Hmgcl,HMGCL
Lama5,LAMA5
Stmn4,STMN4
Pigf,PIGF
Agk,AGK
Pex5l,PEX5L
Opcml,OPCML
Ltb,LTB
Capn11,CAPN11
Amt,AMT
Dynlt2a1,DYNLT2
Rdh1,RDH16
Slc35a1,SLC35A1
Slc39a3,SLC39A3
Slc22a7,SLC22A7
Tln2,TLN2
Dph3,DPH3
Snx3,SNX3
Safb2,SAFB2
Fbxl3,FBXL3
Snap25,SNAP25
Psip1,PSIP1
Pcmt1,PCMT1
Cpb1,CPB1
Ggact,GGACT
Lef1,LEF1
Acin1,ACIN1
Klk5,KLK5
Nek8,NEK8
Psmc4,PSMC4
Neurod6,NEUROD6
Creb5,CREB5
Prdx2,PRDX2
Cdca3,CDCA3
Gstm2,GSTM1
Kbtbd3,KBTBD3
Mpzl3,MPZL3
Psmd12,PSMD12
Gimap5,GIMAP5
Mlh1,MLH1
Vhl,VHLL
Cldn11,CLDN11
Cd53,CD53
Defa43,DEFA4
Defa43,DEFA1
Defa43,DEFA5
Defa43,DEFA1B
Defa43,DEFA6
Defa43,DEFA3
Nat2,NAT2
Nat2,NAT1
Adck2,ADCK2
Gcdh,GCDH
Fabp4,FABP4
Nr2c1,NR2C1
Fanci,FANCI
Ermap,ERMAP
Zfp763,ZNF487
Zfp763,ZNF778
S100a8,S100A8
Shf,SHF
Kcnh8,KCNH8
Scara5,SCARA5
Dennd2c,DENND2C
Prss21,PRSS21
Efcab12,EFCAB12
Necap1,NECAP1
Dpp9,DPP9
Ctdnep1,CTDNEP1
Adam18,ADAM18
Dydc1,DYDC1
Rbm45,RBM45
Lats2,LATS2
Czib,CZIB
Lmod3,LMOD3
Casp2,CASP2
Arl8a,ARL8A
Irgm2,IRGM
Rab3a,RAB3A
Mpo,MPO
Pwp2,PWP2
Tmem182,TMEM182
Dusp13b,DUSP13B
Stra8,STRA8
Vat1l,VAT1L
Defb43,DEFB131A
Defb43,DEFB131B
Gprin2,GPRIN2
Immp1l,IMMP1L
Vxn,VXN
Gprin3,GPRIN3
Dcp1a,DCP1A
Casd1,CASD1
Unc5d,UNC5D
Cdc73,CDC73
C2cd4c,C2CD4C
Polr3c,POLR3C
Mknk2,MKNK2
Kat2a,KAT2A
Or2t1,OR2T1
Rab2b,RAB2B
Emc8,EMC8
Rec114,REC114
Mmp21,MMP21
Cdh19,CDH19
Snapc3,SNAPC3
Dennd2b,DENND2B
Cnot11,CNOT11
Fam240a,FAM240A
Ift88,IFT88
Cdcp1,CDCP1
Plcg2,PLCG2
Dync1li1,DYNC1LI1
Fam178b,FAM178B
Slc7a2,SLC7A2
Tet2,TET2
Myd88,MYD88
Arhgap1,ARHGAP1
Pwwp2b,PWWP2B
Clec3b,CLEC3B
Tagln,TAGLN
Cycs,CYCS
Slc19a1,SLC19A1
Fbxo41,FBXO41
Adamts17,ADAMTS17
Cryab,CRYAB
Frem2,FREM2
Guca2a,GUCA2A
Ell,ELL
Sesn2,SESN2
Mcm3,MCM3
Mrpl19,MRPL19
Bglap3,BGLAP
Arid3b,ARID3B
Nelfe,NELFE
Insyn2a,INSYN2A
Brpf1,BRPF1
Gata4,GATA4
Pramel20,PRAMEF2
Pramel20,PRAMEF18
Pramel20,PRAMEF20
Pramel20,PRAMEF6
Pramel20,PRAMEF8
Pramel20,PRAMEF14
Pramel20,PRAMEF19
Pramel20,PRAMEF27
Pramel20,PRAMEF17
Pramel20,PRAMEF11
Pramel20,PRAMEF1
Pramel20,PRAMEF10
Pramel20,PRAMEF9
Pramel20,PRAMEF15
Pramel20,PRAMEF12
Pramel20,PRAMEF4
Pramel20,PRAMEF26
Pramel20,PRAMEF33
Pramel20,PRAMEF7
Pramel20,PRAMEF5
Pramel20,PRAMEF13
Pramel20,PRAMEF25
Rapgef2,RAPGEF2
Tacc1,TACC1
Dnhd1,DNHD1
Exo5,EXO5
Kcnq4,KCNQ4
Thumpd1,THUMPD1
Phyhip,PHYHIP
Cep131,CEP131
Atp2b1,ATP2B1
Zfp82,ZFP82
Ecsit,ECSIT
Gjb6,GJB6
Mettl14,METTL14
Selenok,SELENOK
Xpr1,XPR1
Trp73,TP73
Mrpl52,MRPL52
Ino80b,INO80B
Adam28,ADAM28
Herpud1,HERPUD1
Rab19,RAB19
Sirt2,SIRT2
Clec2l,CLEC2L
Nav1,NAV1
Cpa3,CPA3
Dctn1,DCTN1
Mthfd1l,MTHFD1L
Ubl7,UBL7
Wdr47,WDR47
Zfp318,ZNF318
C9orf72,C9orf72
Mmp15,MMP15
Psmb9,PSMB9
Enox1,ENOX1
Snx20,SNX20
Cep170,CEP170
Gabarapl2,GABARAPL2
Saraf,SARAF
Atp6v0c,ATP6V0C
Ctcf,CTCF
Kank3,KANK3
Mfn1,MFN1
Esf1,ESF1
Mettl16,METTL16
Enkd1,ENKD1
Il11ra1,IL11RA
Jhy,JHY
Heatr3,HEATR3
Set,SET
Snx1,SNX1
Gm973,KIAA2012
Cenpl,CENPL
Nrtn,NRTN
Def6,DEF6
Dnlz,DNLZ
Gpr161,GPR161
Anp32e,ANP32E
Senp3,SENP3
Mgme1,MGME1
Pigr,PIGR
Cdon,CDON
U2af1,U2AF1
Atic,ATIC
Kxd1,KXD1
Pcsk7,PCSK7
Ccn5,CCN5
Top3a,TOP3A
Astl,ASTL
Cnpy2,CNPY2
Psrc1,PSRC1
Cxcr4,CXCR4
Pfdn2,PFDN2
Rpp21,RPP21
Kin,KIN
Cd55b,CD55
Maco1,MACO1
Vip,VIP
Acbd7,ACBD7
Nhlrc4,NHLRC4
Trak2,TRAK2
Tnnc2,TNNC2
Haao,HAAO
Rtbdn,RTBDN
Ube2d3,UBE2D3
Rsph4a,RSPH4A
Tgfbr3l,TGFBR3L
Fsip1,FSIP1
Mfsd4b4,SLC60A2
Mri1,MRI1
Mfap3,MFAP3
Clcn7,CLCN7
Tle2,TLE2
Mecr,MECR
Cldn7,CLDN7
Apoc4,APOC4
P2rx3,P2RX3
Smcr8,SMCR8
Peg3,PEG3
Fam83g,FAM83G
Ypel2,YPEL2
Proca1,PROCA1
Snx10,SNX10
Msantd5l,MSANTD5
Gadd45gip1,GADD45GIP1
Bbs5,BBS5
Stag1,STAG1
Mtif2,MTIF2
Tom1,TOM1
Phf24,PHF24
Cyp2r1,CYP2R1
Zbtb24,ZBTB24
Rgs16,RGS16
Cdipt,CDIPT
Cdc42bpa,CDC42BPA
Nr1d2,NR1D2
Nop53,NOP53
Dusp26,DUSP26
Uqcr11,UQCR11
Ube2e2,UBE2E2
Zc3h10,ZC3H10
Optn,OPTN
Kdm4a,KDM4A
Cpsf4l,CPSF4L
Amd1,AMD1
Spmip8,SPMIP8
Med21,MED21
Rgmb,RGMB
Wnt5a,WNT5A
Ddx11,DDX11
Tm7sf3,TM7SF3
Cdca2,CDCA2
Marcks,MARCKS
Mfsd4b5,SLC60A2
Cul4a,CUL4A
Dhcr7,DHCR7
Rtkn2,RTKN2
Eml6,EML6
Tle7,TLE7
Efcab14,EFCAB14
Mrpl28,MRPL28
Rbmxl1,RBMXL1
Rbmxl1,RBMX
Clec1b,CLEC1B
Cmtm2b,CMTM2
Adad2,ADAD2
Tmem139,TMEM139
Anks1,ANKS1A
Prss37,PRSS37
Spata4,SPATA4
Ndufs5,NDUFS5
Terf2ip,TERF2IP
Milr1,MILR1
Smyd5,SMYD5
Zfp988,ZNF34
Nudt7,NUDT7
Cda,CDA
Scamp4,SCAMP4
Obp2a,OBP2B
Obp2a,OBP2A
Ephx2,EPHX2
Chac1,CHAC1
Ece1,ECE1
Hnrnpul1,HNRNPUL1
Spag4,SPAG4
Ido1,IDO1
Lama1,LAMA1
Abcb10,ABCB10
Arg1,ARG1
Tmem218,TMEM218
Flt4,FLT4
Sema7a,SEMA7A
Qrsl1,QRSL1
Cabp7,CABP7
Tubb5,TUBB
Lrrc38,ANP32B
Rps25,RPS25
Mpped2,MPPED2
Trnau1ap,TRNAU1AP
Slc6a12,SLC6A12
Aprt,APRT
Igf2r,IGF2R
Zfp90,ZFP90
Pou2af1,POU2AF1
Tipin,TIPIN
Ccdc138,CCDC138
Kcnb1,KCNB1
Fcrl1,FCRL1
Eno3,ENO3
Cep89,CEP89
Slc5a5,SLC5A5
R3hcc1,R3HCC1
Slc27a2,SLC27A2
Tmcc1,TMCC1
Rpl18a,RPL18A
Vamp3,VAMP3
Appl1,APPL1
Pramel13,PRAMEF2
Pramel13,PRAMEF18
Pramel13,PRAMEF20
Pramel13,PRAMEF6
Pramel13,PRAMEF8
Pramel13,PRAMEF14
Pramel13,PRAMEF19
Pramel13,PRAMEF27
Pramel13,PRAMEF17
Pramel13,PRAMEF11
Pramel13,PRAMEF1
Pramel13,PRAMEF10
Pramel13,PRAMEF9
Pramel13,PRAMEF15
Pramel13,PRAMEF12
Pramel13,PRAMEF4
Pramel13,PRAMEF26
Pramel13,PRAMEF33
Pramel13,PRAMEF7
Pramel13,PRAMEF5
Pramel13,PRAMEF13
Pramel13,PRAMEF25
Gtf3a,GTF3A
Lrrc73,LRRC73
Akirin2,AKIRIN2
Smim18,SMIM18
Tmem150a,TMEM150A
Defa3,DEFA4
Defa3,DEFA1
Defa3,DEFA5
Defa3,DEFA1B
Defa3,DEFA6
Defa3,DEFA3
Nfat5,NFAT5
Msantd3,MSANTD3
Necab3,NECAB3
Cep135,CEP135
Fnbp1l,FNBP1L
Zfc3h1,ZFC3H1
Ptcra,PTCRA
Mthfs,MTHFS
Synj2,SYNJ2
Hebp1,HEBP1
Whrn,WHRN
Garin1b,GARIN1B
Cep295,CEP295
Actr3b,ACTR3C
Actr3b,ACTR3B
Magi1,MAGI1
Ntrk1,NTRK1
Mpc2,MPC2
Pou4f2,POU4F2
Gatad2a,GATAD2A
Gtf3c6,GTF3C6
Msh4,MSH4
Cnppd1,CNPPD1
Nalcn,NALCN
Heca,HECA
Slc12a1,SLC12A1
Mrln,MRLN
Scyl2,SCYL2
Apbb1,APBB1
Barhl2,BARHL2
Rpn1,RPN1
Chfr,CHFR
Fmo5,FMO5
Batf3,BATF3
Tmcc3,TMCC3
Sertad4,SERTAD4
Capza1,CAPZA1
Sag,SAG
Nkain2,NKAIN2
Raet1e,RAET1E
Ckap2l,CKAP2L
Mob1a,MOB1A
Pnmt,PNMT
Degs1l,DEGS1
Eloc,ELOC
Serpini1,SERPINI1
Sycp3,SYCP3
Bmp7,BMP7
C1s1,C1S
Tmem210,TMEM210
Rubcnl,RUBCNL
Bcl2l1,BCL2L1
Nav3,NAV3
Coro6,CORO6
Cplx3,CPLX3
Rnf31,RNF31
Dhx30,DHX30
Eva1a,EVA1A
Gucy1b1,GUCY1B1
Mtg2,MTG2
Plekhm2,PLEKHM2
Nenf,NENF
Tafa4,TAFA4
Unc5b,UNC5B
Prss56,PRSS56
Kcnd3,KCND3
Golt1b,GOLT1B
Crisp1,CRISP3
Slamf9,SLAMF9
Fezf1,FEZF1
Rbis,RBIS
Iars2,IARS2
Chchd4,CHCHD4
Zfp777,ZNF777
Tmprss9,TMPRSS9
Med12l,MED12L
Nrf1,NRF1
Macroh2a2,MACROH2A2
Rps24,RPS24
Sohlh1,SOHLH1
Arl1,ARL1
Ciz1,CIZ1
Abtb3,ABTB3
Baiap3,BAIAP3
Ccnl1,CCNL1
Slc4a7,SLC4A7
Gpr139,GPR139
Ntrk3,NTRK3
Vwa7,VWA7
Misp3,MISP3
Vegfc,VEGFC
Cfd,CFD
Msl2,MSL2
Ankrd10,ANKRD10
Cenatac,CENATAC
Spic,SPIC
Stk11ip,STK11IP
Plin2,PLIN2
Dhps,DHPS
Pomt1,POMT1
B4galnt1,B4GALNT1
Supt20,SUPT20H
Marchf2,MARCHF2
Gypa,GYPA
Gypa,GYPE
Gypa,GYPB
Tmem51,TMEM51
Cad,CAD
Oscar,OSCAR
Zfp981,ZNF34
Or10j3,OR10J3
Uqcr10,UQCR10
Phkb,PHKB
Mrpl30,MRPL30
Slco3a1,SLCO3A1
Ubxn11,UBXN11
Bhlhe41,BHLHE41
Poldip2,POLDIP2
Smco2,SMCO2
Foxred1,FOXRED1
C1ql2,C1QL2
Catspere1,CATSPERE
Ccser1,CCSER1
Ciao1,CIAO1
Ppil3,PPIL3
Acss3,ACSS3
Ubxn6,UBXN6
Uvrag,UVRAG
BC049715,C12orf60
Prrt3,PRRT3
Hacd1,HACD1
Thsd7a,THSD7A
Alox15,ALOX15
Gal3st1,GAL3ST1
Adamtsl5,ADAMTSL5
Zcchc10,ZCCHC10
C3ar1,C3AR1
Aicda,AICDA
Abo,ABO
Reg3d,REG1B
Aasdh,AASDH
Stx8,STX8
Zfp612,ZNF23
Itprid1,ITPRID1
Lrp6,LRP6
Tti2,TTI2
Tcp11,TCP11
Dennd11,DENND11
Zswim9,ZSWIM9
Thap3,THAP3
Kyat1,KYAT1
Hook1,HOOK1
Ncoa2,NCOA2
Lig3,LIG3
Irx6,IRX6
Gpd1l,GPD1L
Hibadh,HIBADH
Rex1bd,REX1BD
Fxyd3,FXYD3
Htt,HTT
Ftcd,FTCD
Angptl8,ANGPTL8
Kcnk12,KCNK12
Asf1b,ASF1B
Mcfd2,MCFD2
Trim43b,TRIM43
Trim43b,TRIM43B
Bcl2a1d,BCL2A1
Triml1,TRIML1
Eps8,EPS8
Kif23,KIF23
Cnot7,CNOT7
Actr6,ACTR6
Igsf23,IGSF23
Khnyn,KHNYN
Kcnj14,KCNJ14
Nlrp4b,NLRP4
Ctf1,CTF1
Mterf2,MTERF2
Nup62,NUP62
Gas2l3,GAS2L3
Tmem86a,TMEM86A
Pls1,PLS1
Pacsin1,PACSIN1
Garin5a,GARIN5A
Ltb4r2,LTB4R2
Hbs1l,HBS1L
Sugt1,SUGT1
Zscan22,ZSCAN22
Fbxo8,FBXO8
Glrx2,GLRX2
Prkcb,PRKCB
Ireb2,IREB2
Rhof,RHOF
4931414P19Rik,C14orf93
Rbm38,RBM38
Kctd10,KCTD10
Padi1,PADI1
Hdlbp,HDLBP
Erich6b,ERICH6B
Cenps,CENPS
Trim35,TRIM35
Dync2h1,DYNC2H1
Pcyox1,PCYOX1
Wdr83,WDR83
Pop5,POP5
Snx30,SNX30
Vdac2,VDAC2
Efnb3,EFNB3
Ccdc60,CCDC60
Zc3h12a,ZC3H12A
Wwc1,WWC1
Ints8,INTS8
Cabp1,CABP1
Zfp141,ZNF775
Cbfa2t3,CBFA2T3
Pcf11,PCF11
Slc8b1,SLC8B1
Ccl17,CCL17
Defa41,DEFA4
Defa41,DEFA1
Defa41,DEFA5
Defa41,DEFA1B
Defa41,DEFA6
Defa41,DEFA3
Gpat4,GPAT4
Asphd1,ASPHD1
Clns1a,CLNS1A
Ptgr1,PTGR1
Ica1,ICA1
Ctsc,CTSC
Spag8,SPAG8
Ccdc27,CCDC27
Sult2a1,SULT2A1
Rmdn1,RMDN1
Galnt7,GALNT7
Drd4,DRD4
Dennd6a,DENND6A
Cd79a,CD79A
Nptx1,NPTX1
Zfp583,ZNF583
Wipi1,WIPI1
Chrdl2,CHRDL2
Aif1,AIF1
Sptan1,SPTAN1
Chd9,CHD9
Gga2,GGA2
Tesk1,TESK1
Csk,CSK
Nudt4,NUDT4
Nudt4,NUDT4B
Dcn,DCN
Lin28a,LIN28A
Anp32b,ANP32B
Mydgf,MYDGF
Plod3,PLOD3
Git1,GIT1
Kat2b,KAT2B
Tektl1,TEKTL1
Anks1b,ANKS1B
Vps13d,VPS13D
Vmn1r8,VN1R5
Cand2,CAND2
Neto2,NETO2
Ppme1,PPME1
Ptn,PTN
Fkbpl,FKBPL
Calm2,CALM2
Tex261,TEX261
Rpl3l,RPL3L
Asb5,ASB5
Cdk14,CDK14
Fabp6,FABP6
Tekt2,TEKT2
Fgl1,FGL1
Elovl4,ELOVL4
Cyb5d1,CYB5D1
H2-DMb2,HLA-DMB
Mei4,MEI4
Dctd,DCTD
Ipo13,IPO13
Slc16a3,SLC16A3
Pcdh8,PCDH8
Fbxl22,FBXL22
Trpv4,TRPV4
Qrich1,QRICH1
Sftpa1,SFTPA1
Sftpa1,SFTPA2
Ogg1,OGG1
Btbd2,BTBD2
Cuta,CUTA
Syt15,SYT15
Syt15,SYT15B
Klk1b4,KLK1
Wee1,WEE1
Irf2,IRF2
Chdh,CHDH
Gimap1,GIMAP1
Akap3,AKAP3
Shkbp1,SHKBP1
Ptk2b,PTK2B
Hpgds,HPGDS
Rab40b,RAB40B
Hoxa1,HOXA1
Hrh1,HRH1
Stat2,STAT2
Memo1,MEMO1
Trim56,TRIM56
Avl9,AVL9
Pcolce,PCOLCE
Kbtbd11,KBTBD11
Tsnaxip1,TSNAXIP1
Strada,STRADA
Tuba3a,TUBA3C
Cpne7,CPNE7
Stambp,STAMBP
Pde8a,PDE8A
Evc,EVC
Nfu1,NFU1
Yju2,YJU2
Hnrnpm,HNRNPM
Rai1,RAI1
Camk2n1,CAMK2N1
Wdr6,WDR6
Adgrb2,ADGRB2
Hyal3,HYAL3
Peak1,PEAK1
Brip1,BRIP1
Tedc2,TEDC2
D930020B18Rik,C12orf56
Clgn,CLGN
Stt3a,STT3A
Ino80e,INO80E
Timeless,TIMELESS
Cep41,CEP41
Atf3,ATF3
Tgif1,TGIF1
Dmtf1,DMTF1
Smarcal1,SMARCAL1
Ap3m2,AP3M2
Dhx8,DHX8
Crim1,CRIM1
Wdr11,WDR11
Plin5,PLIN5
Mtus1,MTUS1
Lrrn1,LRRN1
Ints13,INTS13
Sult2a2,SULT2A1
Ssc5d,SSC5D
Zpbp2,ZPBP2
Mark4,MARK4
Dynlt1f,DYNLT1
Adamts9,ADAMTS9
Zfp414,ZNF414
Ranbp10,RANBP10
Gtf2f1,GTF2F1
Kdm5b,KDM5B
Chchd3,CHCHD3
Gtf2h1,GTF2H1
Pdp2,PDP2
Acsf3,ACSF3
Shroom1,SHROOM1
Tbc1d24,TBC1D24
Casp14,CASP14
Slc46a1,SLC46A1
Fzd3,FZD3
Npy1r,NPY1R
Hsf2,HSF2
Inpp5j,INPP5J
Cyp1a2,CYP1A2
Gpr180,GPR180
Arhgef7,ARHGEF7
Tmem190,TMEM190
Cacna2d2,CACNA2D2
Ifitm2,IFITM1
Ifitm2,IFITM2
Ifitm2,IFITM3
Chst15,CHST15
Atcay,ATCAY
Bysl,BYSL
Plin4,PLIN4
C5ar2,C5AR2
Ttyh2,TTYH2
Mettl3,METTL3
Bccip,BCCIP
Trem2,TREM2
Try5,PRSS1
Try5,PRSS3
Try5,PRSS2
Pah,PAH
Rp1,RP1
Ergic2,ERGIC2
Pkdcc,PKDCC
Stx1b,STX1B
Crispld1,CRISPLD1
Phf19,PHF19
Pex12,PEX12
Vsir,VSIR
Vkorc1,VKORC1
Tbc1d22b,TBC1D22B
Kctd18,KCTD18
Rhov,RHOV
Usp22,USP22
Tulp2,TULP2
Prr5l,PRR5L
Pcdh15,PCDH15
Stoml3,STOML3
Ntng1,NTNG1
Nek4,NEK4
Lbh,LBH
Ramp2,VPS25
Trp53bp2,TP53BP2
Shd,SHD
Gbp2,GBP2
Jup,JUP
Asnsd1,ASNSD1
Pgrmc2,PGRMC2
S100a11,S100A11
Ndc80,NDC80
