,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
62534,ENSMUSG00000130429.1,Gm31690,702.5454545454545,52.13365273037072,True,False,False,False,False,225.0,0.0007189124350570713,93.0,0.00015964033868257857,116.0,0.00023989825629127068,143.0,0.0001959343026856607
62535,ENSMUSG00000130430.1,Gm70233,790.5,44.06732818772958,True,False,False,False,False,11.0,3.539631146555094e-05,0.0,0.0,0.0,0.0,0.0,0.0
62536,ENSMUSG00000130431.1,Gm74985,740.75,47.06863864385344,True,False,False,False,False,2.0,6.297987227587278e-06,3.0,4.135357451390963e-06,4.0,5.943068233928976e-06,6.0,6.500493322121711e-06
62537,ENSMUSG00000130432.1,Gm66219,510.0,45.06522141359319,True,False,False,False,False,20.0,6.866212816109053e-05,84.0,0.00014463636966782293,41.0,8.369975803740589e-05,87.0,0.00011757935895869719
62538,ENSMUSG00000130433.1,Gm70448,464.0,49.137931034482754,True,False,False,False,False,10.0,3.26181355993721e-05,3.0,5.1431059993323226e-06,1.0,2.16758354306453e-06,5.0,6.577798711449916e-06
62539,ENSMUSG00000130434.1,Gm70434,1981.0,48.76695336148498,True,False,False,False,False,26.0,8.237616005355498e-05,27.0,4.376284027035251e-05,24.0,4.8843647121216354e-05,38.0,5.0013823064032386e-05
62540,ENSMUSG00000130435.1,Gm34072,516.75,47.73626642024003,True,False,False,False,False,8.0,2.600805264005319e-05,9.0,1.4612697929733707e-05,8.0,1.5868470694274076e-05,10.0,1.2191519423445621e-05
62542,ENSMUSG00000130437.1,Gm72895,612.0,50.95238095238095,True,False,False,False,False,9.0,3.2217584258191794e-05,8.0,1.3307391992142323e-05,9.0,1.8879135117608674e-05,13.0,1.7372198548859797e-05
62543,ENSMUSG00000130438.1,Gm54200,647.0,42.962193278156654,True,False,False,False,False,2.0,5.881179394416119e-06,17.0,3.295569573623492e-05,14.0,2.5642500889308477e-05,14.0,1.802364073135643e-05
62544,ENSMUSG00000130439.1,Gm69012,961.3333333333334,40.94038976501829,True,False,False,False,False,5.0,1.4293024056531798e-05,6.0,1.1177894071237228e-05,9.0,1.7231667121661513e-05,7.0,9.127409166021703e-06
62545,ENSMUSG00000130440.1,Gm69014,453.0,50.993377483443716,True,False,False,False,False,1.0,2.853736277064815e-06,0.0,0.0,0.0,0.0,0.0,0.0
62546,ENSMUSG00000130441.1,Gm68483,1012.0,51.87747035573123,True,False,False,False,False,78.0,0.0002131663280128226,212.0,0.0003443719379166607,106.0,0.00021820100115486357,239.0,0.0003152811937998387
62547,ENSMUSG00000130442.1,Gm72897,745.0,38.229949011830996,True,False,False,False,False,8.0,2.6641562931109423e-05,8.0,1.4954150618612766e-05,3.0,5.893630754694914e-06,4.0,4.749530159122433e-06
62548,ENSMUSG00000130443.1,Gm59676,627.0,40.35087719298245,True,False,False,False,False,0.0,0.0,15.0,2.7531919673628727e-05,8.0,1.8513477662067062e-05,14.0,2.142586573157105e-05
62549,ENSMUSG00000130444.1,Gm64028,467.0,45.1951951951952,True,False,False,False,False,1.0,3.6106705405082755e-06,0.0,0.0,2.0,3.7734631459984253e-06,2.0,3.0772183122310006e-06
62550,ENSMUSG00000130445.1,Gm59092,654.0,40.825688073394495,True,False,False,False,False,9.0,2.970533437131896e-05,1.0,1.5555582119815474e-06,0.0,0.0,0.0,0.0
62551,ENSMUSG00000130446.1,Gm60219,664.0,59.62914532708583,True,False,False,False,False,39.0,0.0001250590403685272,25.0,4.272538916055417e-05,36.0,7.47892566355678e-05,39.0,5.3576601033062306e-05
62552,ENSMUSG00000130448.1,Gm60220,447.0,51.23042505592841,True,False,False,False,False,0.0,0.0,1.0,1.5625452018555963e-06,0.0,0.0,0.0,0.0
62553,ENSMUSG00000130449.1,Gm32320,550.8571428571429,45.3110878816074,True,False,False,False,False,4.0,1.3621897217096509e-05,4.0,8.28216757265755e-06,6.0,1.1991143270230241e-05,9.0,1.2518135016933678e-05
62554,ENSMUSG00000130450.1,Gm59677,810.0,41.93492922091771,True,False,False,False,False,239.0,0.000808630894481462,98.0,0.00016679210758125242,152.0,0.0003143753743750939,167.0,0.00023135403672443943
62555,ENSMUSG00000130451.1,Gm52288,441.0,52.44588744588745,True,False,False,False,False,0.0,0.0,1.0,1.4063501029581023e-06,3.0,6.281812606475642e-06,0.0,0.0
62556,ENSMUSG00000130452.1,Gm69016,1056.5,48.31413010003936,True,False,False,False,False,167.0,0.0005408403206652419,307.0,0.0005304038038380918,331.0,0.0007016905187865052,494.0,0.0006935909588680778
62557,ENSMUSG00000130453.1,Gm65116,502.5,49.215014752254945,True,False,False,False,False,3.0,9.43303563706361e-06,4.0,6.441563993618644e-06,13.0,2.5588808838562265e-05,16.0,2.151140078611338e-05
62558,ENSMUSG00000130455.1,Gm60222,732.0,52.459016393442624,True,False,False,False,False,1.0,3.7955900471920577e-06,0.0,0.0,0.0,0.0,0.0,0.0
62559,ENSMUSG00000130456.1,Gm68485,289.6666666666667,51.252710555989246,True,False,False,False,False,1.0,2.8980997837911724e-06,1.0,1.475354525971697e-06,0.0,0.0,0.0,0.0
62560,ENSMUSG00000130457.1,Gm59678,343.0,45.77259475218659,True,False,False,False,False,0.0,0.0,1.0,1.5793837681928843e-06,4.0,8.121102909555529e-06,3.0,3.134362536830878e-06
62563,ENSMUSG00000130460.1,Gm33442,329.0,48.328267477203646,True,False,False,False,False,1.0,3.246536724573875e-06,3.0,3.2047705640039613e-06,3.0,6.544401257863696e-06,3.0,3.5111007112141315e-06
62565,ENSMUSG00000130462.1,Gm46535,399.0,46.616541353383454,True,False,False,False,False,4.0,1.1803422591544154e-05,3.0,5.308041312392337e-06,3.0,5.980876304415737e-06,5.0,6.463459192243468e-06
62566,ENSMUSG00000130463.1,Gm38786,1286.0,50.62208398133748,True,False,False,False,False,29.0,9.27412630277606e-05,47.0,8.150687554028345e-05,20.0,3.960492562904181e-05,44.0,5.7604080595797234e-05
62567,ENSMUSG00000130464.1,Gm70465,198.0,56.56565656565656,True,False,False,False,False,0.0,0.0,3.0,4.8749345792759945e-06,0.0,0.0,1.0,1.6214773317155778e-06
62568,ENSMUSG00000130465.1,Gm68486,1082.5,45.37241660146688,True,False,False,False,False,0.0,0.0,1.0,1.6741134050210196e-06,1.0,1.881794549497883e-06,0.0,0.0
62569,ENSMUSG00000130466.1,Gm72900,243.0,51.85185185185185,True,False,False,False,False,1.0,2.0045291764202113e-06,1.0,1.7077542936609793e-06,4.0,7.540158291213195e-06,3.0,4.909773010836747e-06
62570,ENSMUSG00000130467.1,Gm67051,1280.5,50.32995325463641,True,False,False,False,False,94.0,0.0003006807607033018,63.0,0.00010377557819040285,33.0,6.801719248170711e-05,70.0,9.516853611739341e-05
62571,ENSMUSG00000130468.1,Gm40062,1246.5,46.99356717586855,True,False,False,False,False,80.0,0.0002597535709142695,51.0,9.042015582853155e-05,52.0,0.00010578959567028769,59.0,8.217818395459618e-05
62572,ENSMUSG00000130469.1,Gm46788,1125.0,42.819284538781815,True,False,False,False,False,0.0,0.0,5.0,8.564545706443219e-06,0.0,0.0,2.0,2.7882988192298323e-06
62573,ENSMUSG00000130470.1,Gm32252,478.0,46.44351464435147,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,3.1795411242785738e-06,0.0,0.0
62574,ENSMUSG00000130471.1,Gm30990,908.6666666666666,50.71580949443544,True,False,False,False,False,132.0,0.0004193896348198289,191.0,0.00033155828931899175,145.0,0.000292916924547064,245.0,0.00033541589791192145
62575,ENSMUSG00000130472.1,Gm70449,456.0,47.80701754385965,True,False,False,False,False,0.0,0.0,11.0,2.085284413544185e-05,30.0,6.614549389081138e-05,28.0,4.397762428045852e-05
62577,ENSMUSG00000130474.1,Gm69017,325.0,55.07692307692308,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,3.3388761757725165e-06,1.0,9.77290243296226e-07
62578,ENSMUSG00000130475.1,Gm72901,397.0,62.72040302267003,True,False,False,False,False,2169.0,0.007334707506606613,135.0,0.00023105592538543004,35.0,7.541449833959484e-05,123.0,0.00016942800565848627
62579,ENSMUSG00000130476.1,Gm65119,358.0,45.81005586592179,True,False,False,False,False,0.0,0.0,1.0,1.8293621224787793e-06,0.0,0.0,0.0,0.0
62580,ENSMUSG00000130477.1,Gm68488,227.0,49.33920704845815,True,False,False,False,False,0.0,0.0,0.0,0.0,2.0,4.767911120650352e-06,1.0,1.4487557212074477e-06
62581,ENSMUSG00000130478.1,Gm32597,869.7142857142857,41.72379489080827,True,False,False,False,False,5.0,1.2914391979547427e-05,37.0,6.473850899965894e-05,28.0,5.7182253956942256e-05,36.0,5.133689110585725e-05
62583,ENSMUSG00000130480.1,Gm69018,573.0,43.1064572425829,True,False,False,False,False,39.0,0.0001322085046215608,24.0,3.863958183967078e-05,20.0,4.3021458725538424e-05,22.0,2.950053800803289e-05
62584,ENSMUSG00000130481.1,Gm65127,272.0,37.5,True,False,False,False,False,1.0,3.264111457422833e-06,2.0,3.962610675156373e-06,5.0,1.0089228905591714e-05,6.0,8.028291366713583e-06
62585,ENSMUSG00000130482.1,Gm72632,691.0,53.69030390738061,True,False,False,False,False,0.0,0.0,2.0,2.9771161532803843e-06,0.0,0.0,0.0,0.0
62588,ENSMUSG00000130485.1,Gm35398,641.0,51.869572564637394,True,False,False,False,False,3.0,9.228180253231338e-06,5.0,8.502134267995947e-06,3.0,6.496898810979143e-06,5.0,6.310590369622304e-06
62589,ENSMUSG00000130486.1,Gm40017,439.85714285714283,48.80644333151902,True,False,False,False,False,6.0,1.7053679331590778e-05,2.0,2.672888860296448e-06,1.0,2.322203075895821e-06,2.0,2.72992482458143e-06
62590,ENSMUSG00000130487.1,Gm70515,557.6,48.161605632894705,True,False,False,False,False,8.0,2.459822320635835e-05,25.0,4.1325581865631234e-05,18.0,3.644794793558658e-05,24.0,3.294138991449896e-05
62591,ENSMUSG00000130488.1,1700040P09Rik,801.75,50.95505344344419,True,False,False,False,False,73.0,0.0002449903619770018,38.0,6.637101451505433e-05,50.0,0.00010287418156630604,60.0,8.286643278888085e-05
62592,ENSMUSG00000130489.1,Gm39605,1357.0,48.79744650356353,True,False,False,False,False,2.0,4.848841262950089e-06,1.0,1.5326587994565271e-06,0.0,0.0,0.0,0.0
62594,ENSMUSG00000130491.1,Gm70450,553.0,41.048824593128394,True,False,False,False,False,2.0,5.41855694132348e-06,3.0,4.537670465443956e-06,3.0,8.265432065719719e-06,5.0,7.857372395448033e-06
62595,ENSMUSG00000130492.1,Gm68491,344.0,52.32558139534884,True,False,False,False,False,0.0,0.0,4.0,7.498746861742418e-06,6.0,1.0407893743532192e-05,7.0,9.8485826898358e-06
62596,ENSMUSG00000130493.1,Gm60227,359.0,50.13927576601671,True,False,False,False,False,17.0,5.5354162177117966e-05,4.0,6.338702284217678e-06,9.0,1.846438630235498e-05,7.0,9.54638902801578e-06
62598,ENSMUSG00000130495.1,Gm31475,823.2,51.31234203204473,True,False,False,False,False,0.0,0.0,2.0,2.7474143678135555e-06,0.0,0.0,0.0,0.0
62600,ENSMUSG00000130497.1,Gm65131,406.0,46.55172413793103,True,False,False,False,False,0.0,0.0,1.0,1.830316704433726e-06,3.0,6.218370761104418e-06,2.0,3.115281328346399e-06
62601,ENSMUSG00000130498.1,Gm36509,702.5,45.8371530430354,True,False,False,False,False,11.0,2.867971287786393e-05,9.0,1.628650431394192e-05,11.0,2.6223439485267307e-05,17.0,2.6504402125794024e-05
62603,ENSMUSG00000130500.1,Gm72907,230.0,46.95652173913044,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.412348594356995e-06,1.0,8.58980127483361e-07
62604,ENSMUSG00000130501.1,Gm66819,281.0,59.910941475826974,True,False,False,False,False,0.0,0.0,1.0,1.8633580425898444e-06,2.0,3.928834835631041e-06,2.0,2.600866844755538e-06
62605,ENSMUSG00000130502.1,Gm67057,632.5,46.75103731245622,True,False,False,False,False,0.0,0.0,1.0,1.8522680095571367e-06,0.0,0.0,0.0,0.0
62606,ENSMUSG00000130503.1,Gm59093,297.0,48.148148148148145,True,False,False,False,False,74.0,0.00024093878765884882,41.0,6.776886704892416e-05,10.0,1.931157869962331e-05,36.0,5.080699648268862e-05
62607,ENSMUSG00000130504.1,Gm62509,560.25,47.04316688057661,True,False,False,False,False,100.0,0.00031028179967509435,1976.0,0.003558690347454791,876.0,0.001866631372567673,2034.0,0.00297226213705025
62609,ENSMUSG00000130506.1,Gm72909,484.5,45.642850960706255,True,False,False,False,False,20.0,6.497594624119176e-05,34.0,6.0245035433972796e-05,24.0,5.0391178539745955e-05,37.0,5.276565234554688e-05
62610,ENSMUSG00000130507.1,Gm34965,474.0,49.57805907172996,True,False,False,False,False,1.0,2.3396981083188195e-06,7.0,1.1027164440773448e-05,23.0,4.583269533813743e-05,23.0,2.934040079340047e-05
62611,ENSMUSG00000130508.1,Gm59094,729.0,46.776406035665296,True,False,False,False,False,0.0,0.0,51.0,9.303645427991494e-05,51.0,0.00012298568999186244,81.0,0.00013230813414431592
62614,ENSMUSG00000130511.1,Gm59095,563.0,51.332149200710475,True,False,False,False,False,1.0,2.7329785444408976e-06,2.0,3.101093116208149e-06,4.0,8.604529888623483e-06,4.0,4.645162414827327e-06
62615,ENSMUSG00000130512.1,Gm60229,1660.0,45.690596506069454,True,False,False,False,False,4.0,1.3850612337012511e-05,1.0,1.919251434859207e-06,0.0,0.0,1.0,1.6243751154184825e-06
62616,ENSMUSG00000130513.1,Gm69021,485.0,48.24742268041237,True,False,False,False,False,1.0,2.155791410139166e-06,3.0,4.668192402481707e-06,2.0,3.865098613662344e-06,2.0,1.9812366036921416e-06
62617,ENSMUSG00000130514.1,Gm70452,637.0,51.96232339089482,True,False,False,False,False,1.0,3.977058296582399e-06,42.0,7.409680435650298e-05,61.0,0.00012349375316561808,68.0,9.205880756067961e-05
62618,ENSMUSG00000130515.1,Gm67059,1558.5,44.71920742562094,True,False,False,False,False,10.0,3.3183907827569585e-05,16.0,2.7073933870114743e-05,7.0,1.6079206717879444e-05,14.0,1.9076040540584028e-05
62620,ENSMUSG00000130517.1,Gm59096,400.0,48.75,True,False,False,False,False,3.0,9.900336686668366e-06,1.0,2.055341761062391e-06,4.0,8.996677191517133e-06,4.0,5.792089276462681e-06
62621,ENSMUSG00000130518.1,Gm33289,624.6666666666666,44.728665415909994,True,False,False,False,False,2.0,6.082868315173583e-06,8.0,1.3194521871137951e-05,6.0,1.2839880273925235e-05,7.0,9.19202022817817e-06
62622,ENSMUSG00000130519.1,Gm35302,649.1,46.005922110537085,True,False,False,False,False,18.0,5.729064276398787e-05,14.0,2.4210620857398323e-05,15.0,3.32706913051324e-05,12.0,1.5620311907948904e-05
62623,ENSMUSG00000130520.1,Gm60231,835.0,49.631638841536144,True,False,False,False,False,9.0,2.6978650141748087e-05,46.0,8.036055538567412e-05,47.0,9.28926785605299e-05,69.0,9.629154538286741e-05
62624,ENSMUSG00000130521.1,Gm67061,543.0,51.56537753222836,True,False,False,False,False,0.0,0.0,0.0,0.0,6.0,1.1710169375590528e-05,3.0,4.036439110807503e-06
62626,ENSMUSG00000130523.1,Gm60232,795.0,51.44654088050314,True,False,False,False,False,1.0,2.167459322358543e-06,0.0,0.0,7.0,1.4110516409365069e-05,6.0,8.325906978527774e-06
62627,ENSMUSG00000130525.1,Gm60608,926.0,46.32829373650108,True,False,False,False,False,1.0,2.9602047734714546e-06,0.0,0.0,0.0,0.0,0.0,0.0
62629,ENSMUSG00000130527.1,Gm60609,1743.0,47.10269650028686,True,False,False,False,False,4.0,1.4596108187124184e-05,7.0,1.3448460590012521e-05,13.0,2.8733261922414338e-05,16.0,2.4042968576475058e-05
62630,ENSMUSG00000130528.1,Gm65132,337.5,39.25438596491228,True,False,False,False,False,0.0,0.0,3.0,6.037122987964213e-06,1.0,3.13423291098567e-06,1.0,1.8329991937139624e-06
62633,ENSMUSG00000130533.1,Gm66820,481.0,53.222453222453225,True,False,False,False,False,0.0,0.0,7.0,1.1765364079646295e-05,24.0,4.680189140433412e-05,24.0,3.0838846136696535e-05
62634,ENSMUSG00000130534.1,Gm64029,439.5,47.48067884484931,True,False,False,False,False,0.0,0.0,5.0,8.460523413612721e-06,1.0,1.6307710275560928e-06,6.0,7.635281906103525e-06
62635,ENSMUSG00000130536.1,Gm62788,372.0,38.44086021505376,True,False,False,False,False,1.0,3.519742361797017e-06,1.0,2.2465616657661582e-06,2.0,4.857846826006829e-06,3.0,5.235724563135231e-06
62636,ENSMUSG00000130537.1,Gm69023,1388.5,43.52923426947095,True,False,False,False,False,0.0,0.0,2.0,4.29652827905946e-06,2.0,4.371842032786816e-06,2.0,2.8601423673925773e-06
62637,ENSMUSG00000130538.1,Gm62789,654.0,43.11737915040104,True,False,False,False,False,10.0,3.485159116898502e-05,3.0,4.596205987937557e-06,4.0,6.980336849460715e-06,4.0,5.2635973894639806e-06
62638,ENSMUSG00000130539.1,Gm59680,653.3333333333334,48.119838519033856,True,False,False,False,False,68.0,0.00021716512238551463,89.0,0.00015535558238135227,42.0,8.335170440586978e-05,83.0,0.00011772775986207511
62639,ENSMUSG00000130540.1,Gm62510,432.1666666666667,42.50997675654584,True,False,False,False,False,11.0,3.73944842856703e-05,25.0,4.33721311580863e-05,14.0,2.818359132988335e-05,23.0,3.1365215052195183e-05
62640,ENSMUSG00000130541.1,Gm60610,455.0,42.637362637362635,True,False,False,False,False,9.0,2.6022519761863404e-05,17.0,3.035537647938209e-05,17.0,3.548447665523602e-05,24.0,3.497006401579397e-05
62641,ENSMUSG00000130542.1,Gm62511,458.3333333333333,46.11121407668349,True,False,False,False,False,0.0,0.0,487.0,0.0008258389886277297,791.0,0.0016487324278853194,840.0,0.0011601442734843058
62642,ENSMUSG00000130543.1,Gm69026,253.0,51.77865612648221,True,False,False,False,False,1.0,3.6526184523282308e-06,1.0,1.2925547911466626e-06,3.0,6.290289814308376e-06,3.0,4.183260455210861e-06
62643,ENSMUSG00000130544.1,Gm74146,1470.0,41.36054421768707,True,False,False,False,False,2.0,5.565293933992507e-06,29.0,4.6095630336892666e-05,35.0,6.779326235947225e-05,41.0,5.364994691481692e-05
62644,ENSMUSG00000130545.1,Gm40747,703.3333333333334,45.29798252537421,True,False,False,False,False,0.0,0.0,16.0,2.80750094695024e-05,6.0,1.141054804864815e-05,7.0,9.624982361515972e-06
62645,ENSMUSG00000130546.1,Gm70453,456.0,46.214535713587395,True,False,False,False,False,0.0,0.0,1.0,1.354526081565855e-06,2.0,4.357801150307038e-06,0.0,0.0
62646,ENSMUSG00000130547.1,Gm62790,367.0,45.50408719346049,True,False,False,False,False,1.0,2.9615055383496737e-06,87.0,0.00014764017374213362,46.0,9.401117770386915e-05,90.0,0.00012210475158929996
62648,ENSMUSG00000130549.1,Gm59681,659.0,48.558421851289836,True,False,False,False,False,1.0,2.242757563951839e-06,2.0,2.774170633203443e-06,1.0,2.0725362103544785e-06,0.0,0.0
62649,ENSMUSG00000130550.1,Gm72633,593.5,47.19215038856899,True,False,False,False,False,0.0,0.0,5.0,7.917346820838173e-06,3.0,7.4032189109721066e-06,4.0,6.785195560826618e-06
62650,ENSMUSG00000130552.1,Gm34598,752.5,48.466014028537856,True,False,False,False,False,2.0,5.549971037778775e-06,11.0,1.9944277494628815e-05,2.0,4.702938771933758e-06,9.0,1.3761559446717643e-05
62651,ENSMUSG00000130553.1,Gm65133,516.0,43.41085271317829,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.908766388357982e-06,2.0,2.216557302991386e-06
62652,ENSMUSG00000130554.1,Gm64030,403.0,40.94292803970223,True,False,False,False,False,0.0,0.0,13.0,2.4353330343710962e-05,23.0,4.813569078130642e-05,18.0,2.4726111009766978e-05
62653,ENSMUSG00000130555.1,Gm74988,901.0,49.722530521642625,True,False,False,False,False,1.0,3.786252922120761e-06,2.0,2.9704947176697803e-06,2.0,3.851090776362902e-06,0.0,0.0
62654,ENSMUSG00000130556.1,Gm74989,602.5,42.32446631791741,True,False,False,False,False,494.0,0.0016439157188448837,44.0,7.536044481454054e-05,49.0,0.00010348602031329435,67.0,8.860052939463306e-05
62655,ENSMUSG00000130557.1,Gm71730,438.0,53.42465753424658,True,False,False,False,False,30.0,9.516023505743104e-05,31.0,4.979823185697304e-05,13.0,2.5888586098516637e-05,39.0,5.287832873533762e-05
62656,ENSMUSG00000130558.1,Gm72923,738.0,61.382113821138205,True,False,False,False,False,25.0,8.009423352238074e-05,3.0,4.872091280463388e-06,23.0,5.149221163311738e-05,21.0,3.129575559422523e-05
62657,ENSMUSG00000130559.1,Gm60233,286.0,39.51048951048951,True,False,False,False,False,0.0,0.0,4.0,7.705463036754072e-06,1.0,2.365429303200303e-06,1.0,1.327763071050838e-06
62658,ENSMUSG00000130560.1,Gm72635,478.0,39.167865739090644,True,False,False,False,False,1.0,2.4793073868767698e-06,1.0,2.245555430510675e-06,0.0,0.0,1.0,1.8623926205542936e-06
62659,ENSMUSG00000130561.1,Gm72924,421.0,47.26840855106889,True,False,False,False,False,0.0,0.0,1.0,7.184551086933477e-07,2.0,4.843754127836232e-06,3.0,3.7887803219277324e-06
62660,ENSMUSG00000130562.1,Gm60611,321.0,42.12759462759463,True,False,False,False,False,1.0,2.504480476185472e-06,1.0,1.128571365119038e-06,1.0,2.0286166215853815e-06,1.0,1.4986697499702767e-06
62661,ENSMUSG00000130563.1,Gm60234,852.0,53.63849765258216,True,False,False,False,False,82.0,0.000260628380363392,113.0,0.0001868311025109842,117.0,0.0002468149921245515,169.0,0.00023191895698642938
62662,ENSMUSG00000130564.1,Gm67063,575.0,43.7541918887987,True,False,False,False,False,0.0,0.0,15.0,2.4603847663394475e-05,19.0,3.6221044321186096e-05,17.0,2.1195055497608963e-05
62663,ENSMUSG00000130565.1,Gm62791,467.5,40.445843130507924,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.309567922528038e-06,0.0,0.0
